股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601318,中国平安,2015-03-31,335,减持,544151103,42574382298.72,-194826914,-26.3643720811792
601166,兴业银行,2015-03-31,267,减持,1418569635,26044938498.6,-40541381,-2.77849872665206
000002,万科A,2015-03-31,141,减持,687016415,9494566855.3,-764622758,-52.6730589957702
600000,浦发银行,2015-03-31,133,减持,684109987,10802096694.73,-696505210,-50.4489021643009
600030,中信证券,2015-03-31,119,减持,768849940,25233655030.8,-180642449,-19.0251602954134
000625,长安汽车,2015-03-31,119,减持,450920859,10036688220.99,-258183158,-36.4097723056616
600036,招商银行,2015-03-31,106,减持,841923814,13108753783.98,-413040529,-32.9125310455135
600837,海通证券,2015-03-31,105,减持,717242271,16790641564.11,-72430570,-9.17222503287282
002081,金螳螂,2015-03-31,100,减持,243426302,8561303041.34,-54212690,-18.2142432467316
000024,招商地产,2015-03-31,100,减持,166415469,5481725548.86,-295284436,-63.9559230578572
601601,中国太保,2015-03-31,96,减持,253311371,8587255476.9,-223020950,-46.8204528997309
600570,恒生电子,2015-03-31,96,减持,102319063,11140499579.44,-36034175,-26.0450536040219
600016,民生银行,2015-03-31,92,减持,1072399426,10402274432.2,-1109368060,-50.8472175480939
601988,中国银行,2015-03-31,91,减持,831117169,3640293200.22,-1096286384,-56.8789230617341
000651,格力电器,2015-03-31,90,减持,179796507,7871491076.46,-193266628,-51.8053406697502
600048,保利地产,2015-03-31,89,减持,556019603,6388665238.47,-1185186559,-68.0669862573114
300253,卫宁健康,2015-03-31,85,减持,58082542,9473262600.2,-11494072,-16.5200220867316
300059,东方财富,2015-03-31,84,增持,244105493,9472040693.62,50653435,26.1839731888508
000001,平安银行,2015-03-31,82,减持,324919837,5117487432.75,-409024466,-55.7296329337405
600887,伊利股份,2015-03-31,79,减持,244894588,7554998039.8,-185070629,-43.0431629542722
601668,中国建筑,2015-03-31,75,减持,494405376,3792089233.92,-825305227,-62.5368338425027
601688,华泰证券,2015-03-31,70,减持,234547224,7062216914.64,-251834088,-51.7770896592343
002405,四维图新,2015-03-31,69,增持,110710989,4517008351.2,52036305,88.6861273935451
000776,广发证券,2015-03-31,67,减持,239273834,6675739968.6,-119294137,-33.2696020415053
600271,航天信息,2015-03-31,66,减持,105589414,5319307712.19,-32980708,-23.8007353417788
600219,南山铝业,2015-03-31,65,增持,115133014,1245739211.48,78431566,213.701557497132
300168,万达信息,2015-03-31,64,减持,105853126,8454843907.19,-24990939,-19.0997879804483
600446,金证股份,2015-03-31,61,减持,61414920,7480337256,-5487712,-8.20253529039037
000333,美的集团,2015-03-31,59,减持,129974769,4282668638.55,-178182249,-57.8219020149007
002236,大华股份,2015-03-31,58,增持,64035548,2340499279.4,12569628,24.4232066579204
000712,锦龙股份,2015-03-31,54,减持,85212096,3372694759.68,-70613443,-45.3157059190407
300104,乐视退,2015-03-31,52,增持,52662434,4935523314.48,5719644,12.1842864473969
002230,科大讯飞,2015-03-31,51,减持,29609307,1539683964,-34272211,-53.6496502791308
600340,华夏幸福,2015-03-31,51,减持,107557115,5956513028.7,-84699645,-44.0554834066693
000100,TCL科技,2015-03-31,50,减持,332875536,1963965662.4,-395186643,-54.2792435040085
601398,工商银行,2015-03-31,48,减持,351477779,1708182005.94,-555941491,-61.266220520091
601328,交通银行,2015-03-31,47,减持,361211642,2308142392.38,-945547218,-72.3582021858264
002241,歌尔股份,2015-03-31,47,减持,70330025,2341989832.5,-33286030,-32.1243942360091
002024,苏宁易购,2015-03-31,46,减持,200841982,2625004704.74,-171690359,-46.0873701700975
600109,国金证券,2015-03-31,46,减持,162668013,4154541052.02,-136578375,-45.6407764560888
002415,海康威视,2015-03-31,46,减持,129267866,3968523486.2,-156287745,-54.731106299291
600958,东方证券,2015-03-31,45,新进,76005355,1721521290.75,76005355,1.43902036
600276,恒瑞医药,2015-03-31,43,减持,66825769,3080667950.9,-101182968,-60.2248250934712
300274,阳光电源,2015-03-31,43,增持,124599501,4037023832.4,41064496,49.1584288526708
600079,人福医药,2015-03-31,43,减持,65372417,2344908597.79,-48609981,-42.6469190444651
600028,中国石化,2015-03-31,42,减持,242706040,1555745716.4,-306327569,-55.7939557758476
600085,同仁堂,2015-03-31,41,减持,97720879,2550514941.9,-25705456,-20.826556990451
002400,省广集团,2015-03-31,41,减持,103809479,4254112449.42,-34845154,-25.1308977176406
300028,金亚退,2015-03-31,41,增持,44347900,1699855007,40753477,1133.79746902354
