股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601318,中国平安,2015-06-30,354,减持,368588387,30202132430.78,-175562716,-32.2635964591622
601166,兴业银行,2015-06-30,353,减持,1188117032,20495018802,-230452603,-16.2454205499753
600016,民生银行,2015-06-30,340,增持,1955950821,19442151160.74,883551395,82.3901406116568
000024,招商地产,2015-06-30,276,增持,265789761,9469105990.91999,99374292,59.7145761732042
300059,东方财富,2015-06-30,266,减持,234083774,14768345301.4,-10021719,-4.1054868847216
600570,恒生电子,2015-06-30,254,减持,100369630,11246417041.5,-1949433,-1.90524907367457
000002,万科A,2015-06-30,254,减持,679421309,9865197406.68,-7595106,-1.10552030987498
600048,保利地产,2015-06-30,254,减持,473424786,5406511056.12,-82594817,-14.8546591800649
600036,招商银行,2015-06-30,253,增持,1101594615,20621851192.8,259670801,30.8425532906948
601211,国泰君安,2015-06-30,244,新进,98109601,3369083698.34,98109601,1.28659134
000333,美的集团,2015-06-30,235,增持,153687175,5729457884,23712406,18.2438531589158
000001,平安银行,2015-06-30,233,增持,551836568,8023703698.72,226916731,69.8377584745618
000858,五粮液,2015-06-30,228,增持,209140016,6629738507.1,164044282,363.768958722348
600000,浦发银行,2015-06-30,226,增持,775427332,13151247550.72,91317345,13.3483426254966
000625,长安汽车,2015-06-30,223,减持,233733016,4943453288.4,-217187843,-48.1654016808302
002081,金螳螂,2015-06-30,217,减持,232771116,6561817760.04,-10655186,-4.37717120642124
600271,航天信息,2015-06-30,217,增持,112584846,7285365384.66,6995432,6.62512626502502
000651,格力电器,2015-06-30,216,减持,116638610,7453207179,-63157897,-35.1274327036843
600887,伊利股份,2015-06-30,208,增持,591340489,11176335242.5,346445901,141.46735696748
601169,北京银行,2015-06-30,201,增持,598619784,7973615522.88,575985100,2544.70130884089
600703,三安光电,2015-06-30,199,增持,164129036,5137238826.8,87051577,112.940382479396
600276,恒瑞医药,2015-06-30,198,增持,128572920,5726637856.8,61747151,92.4002101644352
300017,网宿科技,2015-06-30,198,增持,107999960,5013358143.58,72593168,205.026109114884
002405,四维图新,2015-06-30,194,增持,149321517,6540282444.6,38610528,34.8750637572211
002236,大华股份,2015-06-30,193,增持,93926504,2998134007.68,29890956,46.6786916542043
600519,贵州茅台,2015-06-30,188,增持,26366650,6793367372.15,11105185,72.7661793936558
601336,新华保险,2015-06-30,188,增持,53816308,3286023766.48,20823342,63.1144893126614
600029,南方航空,2015-06-30,186,增持,450698407,6553154837.78,344343308,323.76755908995
002241,歌尔股份,2015-06-30,184,减持,55406149,1989080749.1,-14923876,-21.2197791768167
601601,中国太保,2015-06-30,184,减持,208510121,6292835451.78,-44801250,-17.6862372277792
601818,光大银行,2015-06-30,182,增持,1216700046,6521512246.56,1043884810,604.046746202401
600446,金证股份,2015-06-30,181,减持,52589032,6492641890.72,-8825888,-14.3709183371077
002415,海康威视,2015-06-30,180,增持,134425944,6022282291.2,5158078,3.99022445377106
600115,东方航空,2015-06-30,177,增持,467240183,5756399054.56,401948354,615.618156446498
002304,洋河股份,2015-06-30,176,增持,43127997,2991357871.56,41350313,2326.07780685431
600030,中信证券,2015-06-30,175,增持,1034603460,27841179108.6,265753520,34.5650700057283
000963,华东医药,2015-06-30,173,增持,60416848,3841800536.96,15140286,33.4395663699024
002475,立讯精密,2015-06-30,173,增持,132599585,4406876738.13,90490430,214.894908245012
002292,奥飞娱乐,2015-06-30,171,增持,132690782,4969653408.14,101966925,331.881915086377
601688,华泰证券,2015-06-30,170,增持,416926407,9643507793.91,182379183,77.7579797746828
002456,欧菲光,2015-06-30,170,增持,83880566,2823605296.84,83880489,108935700
600109,国金证券,2015-06-30,170,增持,234009393,5709734084.76,71341380,43.8570427487794
601628,中国人寿,2015-06-30,169,增持,109430475,3427362477,36813610,50.6956751713256
002202,金风科技,2015-06-30,167,增持,174116580,3390049812.6,106326038,156.844944535183
601328,交通银行,2015-06-30,167,增持,1235410941,10179786153.84,874199299,242.018583387741
601009,南京银行,2015-06-30,167,增持,131011803,2987069108.4,120832411,1187.0297459809
002400,省广集团,2015-06-30,166,增持,160266793,4048339191.18,56457314,54.3855094388827
601989,中国重工,2015-06-30,165,增持,843097582,12477844213.6,525521325,165.478782943147
300253,卫宁健康,2015-06-30,165,增持,135799053,7061550756,77716511,133.803563556154
002450,*ST康得,2015-06-30,164,增持,124997657,3824928304.2,63481216,103.193902261023
002230,科大讯飞,2015-06-30,164,增持,102026080,3564791235.2,72416773,244.574359676841
600028,中国石化,2015-06-30,164,增持,457351484,3228901477.04,214645444,88.438443476726
600050,中国联通,2015-06-30,163,增持,713405746,5229264118.18,420354187,143.440351736876
000568,泸州老窖,2015-06-30,162,增持,95361836,3109749471.54,38183946,66.7809637606424
601988,中国银行,2015-06-30,162,增持,1447455681,7078058280.09,616338512,74.1578365829668
600015,华夏银行,2015-06-30,162,增持,345750986,5258872497.06,300459285,663.38706289702
600837,海通证券,2015-06-30,162,减持,646871229,14101792792.2,-70371042,-9.81133500426385
300070,碧水源,2015-06-30,160,增持,101519570,4953139820.69,14866784,17.1567293866351
601998,中信银行,2015-06-30,159,增持,322270070,2484702239.7,313175397,3443.50365318247
300104,乐视退,2015-06-30,159,增持,162116275,8391138394.04,109453841,207.840452266221
002594,比亚迪,2015-06-30,158,增持,62998235,3479392519.05,32937984,109.573216803812
002465,海格通信,2015-06-30,158,增持,132161925,4254292365.75,69299914,110.241325241727
002065,东华软件,2015-06-30,157,增持,75302956,2164959985,39861375,112.470645708497
601088,中国神华,2015-06-30,157,增持,119333276,2488098804.6,41265982,52.8595009326185
601006,大秦铁路,2015-06-30,157,增持,238809433,3352884439.32,200639246,525.643864411772
601111,中国国航,2015-06-30,155,增持,212338680,3293007267.84,177062510,501.93235263352
600406,国电南瑞,2015-06-30,154,增持,182514984,3776235018.96,99472784,119.785824556671
601668,中国建筑,2015-06-30,154,增持,512884058,4262066521.98,18478682,3.73755685051451
300244,迪安诊断,2015-06-30,154,增持,53645155,4502974310.84,38417462,252.286817182353
600690,海尔智家,2015-06-30,153,减持,118254168,3586648915.44,-6174393,-4.96219915297421
300124,汇川技术,2015-06-30,152,增持,73251455,3516069840,29637237,67.953154634115
000538,云南白药,2015-06-30,151,增持,40540878,3497461545.06,29424474,264.694176282186
601398,工商银行,2015-06-30,151,增持,1287776293,6799458827.04,936298514,266.389106208618
600037,歌华有线,2015-06-30,151,增持,136117798,4287710637,68311291,100.744447726824
600104,上汽集团,2015-06-30,150,增持,110756711,2503101668.6,104967997,1813.32152529906
000776,广发证券,2015-06-30,149,增持,282152890,6390762958.5,42879056,17.9204952264024
000423,东阿阿胶,2015-06-30,148,增持,37842073,2062392978.5,23097306,156.64748042475
601633,长城汽车,2015-06-30,148,减持,37784235,1518491249.31,-47121552,-55.4986340330371
000768,中航西飞,2015-06-30,148,增持,224990751,9805096928.58,145063696,181.49510950954
