股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601318,中国平安,2015-09-30,198,增持,607406700,18137164062,238818313,64.7926851260238
601166,兴业银行,2015-09-30,187,减持,1038675349,15123113081.44,-149441683,-12.5780271618899
600016,民生银行,2015-09-30,156,减持,1475052623,12464194664.35,-480898198,-24.5864156111111
600036,招商银行,2015-09-30,150,减持,777343525,13813394439.25,-324251090,-29.4347018027135
600000,浦发银行,2015-09-30,149,减持,761833815,12669296343.45,-13593517,-1.75303557651744
000002,万科A,2015-09-30,146,减持,487648589,6207766537.97,-191772720,-28.2258912783084
300017,网宿科技,2015-09-30,143,增持,113969785,6007347367.35,5969825,5.52761778800659
600276,恒瑞医药,2015-09-30,115,减持,110259593,5092890600.67,-18313327,-14.2435335527886
601398,工商银行,2015-09-30,113,减持,1049707251,4534735324.32,-238069042,-18.4868321690715
002236,大华股份,2015-09-30,112,增持,118460601,4005152919.81,24534097,26.1205261083709
601328,交通银行,2015-09-30,107,减持,964732103,5865571186.24,-270678838,-21.910024350351
300070,碧水源,2015-09-30,96,增持,115383982,5040189390.18,13864412,13.6568860565505
600271,航天信息,2015-09-30,90,减持,94647076,5081601510.44,-17937770,-15.9326682384945
600519,贵州茅台,2015-09-30,88,增持,27665503,5265021875.93,1298853,4.92612068654911
600446,金证股份,2015-09-30,84,增持,127615511,3247024432.56,75026479,142.665639861939
000858,五粮液,2015-09-30,83,减持,118033521,2656574166.15,-91106495,-43.5624404848472
600030,中信证券,2015-09-30,81,减持,396119077,5379297065.66,-638484383,-61.7129564789973
601766,中国中车,2015-09-30,81,增持,248087793,3217698675.21,4733743,1.94520822645031
600887,伊利股份,2015-09-30,80,减持,458556102,7052592848.76,-132784387,-22.454810632796
002183,怡亚通,2015-09-30,78,减持,101309880,6237381037.32,-8564302,-7.79464460540876
000024,招商地产,2015-09-30,77,减持,99950471,2847588918.79,-165839290,-62.3949129477565
002415,海康威视,2015-09-30,76,减持,108341308,3529759814.64,-26084636,-19.4044655546551
002450,*ST康得,2015-09-30,71,减持,121472647,3679406477.63,-3525010,-2.82006085922075
002594,比亚迪,2015-09-30,70,减持,39497612,2370251696.12,-23500623,-37.3036212839931
300104,乐视退,2015-09-30,70,减持,76272240,3117512736,-85844035,-52.9521388275175
000001,平安银行,2015-09-30,67,减持,234006468,2454727849.32,-317830100,-57.5949689510246
300207,欣旺达,2015-09-30,65,增持,103914590,2595786458.2,29545176,39.7275901622675
300059,东方财富,2015-09-30,64,减持,97242227,3498775327.46,-136841547,-58.4583649954311
000651,格力电器,2015-09-30,64,增持,137608406,2226504009.08,20969796,17.9784344137846
000963,华东医药,2015-09-30,64,减持,56770185,3965397422.25,-3646663,-6.03583788416105
600837,海通证券,2015-09-30,63,减持,276840389,3529714959.75,-370030840,-57.2031686386843
300136,信维通信,2015-09-30,63,增持,110365104,3064838938.08,25578505,30.1680988525085
000333,美的集团,2015-09-30,57,减持,68900436,1738358000.28,-84786739,-55.1683892946825
002292,奥飞娱乐,2015-09-30,57,减持,81780377,2392893831.02,-50910405,-38.3677028898662
002572,索菲亚,2015-09-30,56,增持,81042367,3105543503.44,1390586,1.74583164687805
601988,中国银行,2015-09-30,55,减持,820585009,3052576233.48,-626870672,-43.3084536009362
600703,三安光电,2015-09-30,54,减持,86142371,1699588979.83,-77986665,-47.515459117179
601021,春秋航空,2015-09-30,54,减持,33333532,3740022290.4,-12758981,-27.6812440232972
600028,中国石化,2015-09-30,54,减持,283878836,1345585682.64,-173472648,-37.9298316653106
300027,华谊兄弟,2015-09-30,50,减持,47584544,1511501511.68,-31255393,-39.6441120951175
300144,宋城演艺,2015-09-30,50,增持,159295714,3596897222.12,86729342,119.5172634509
601288,农业银行,2015-09-30,49,增持,1498460383,4540334960.49,195245220,14.981810029784
