股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
600519,贵州茅台,2020-09-30,1453,增持,68459069,114223956626.5,6662896,10.7820527979945
002475,立讯精密,2020-09-30,1134,减持,1083032366,61807256046.5801,-158551979,-12.7701335506127
000858,五粮液,2020-09-30,1103,增持,377447301,83415853521,19178888,5.35321767258338
601318,中国平安,2020-09-30,1001,增持,670242645,51112704107.7,70571106,11.7682933756841
000333,美的集团,2020-09-30,817,增持,544363567,39514182064.2,4021938,0.744332434175639
601012,隆基股份,2020-09-30,749,减持,697291367,52303825438.67,-39627571,-5.37746676826482
600036,招商银行,2020-09-30,745,减持,881931751,31749543036,-11451158,-1.28177491248604
300750,宁德时代,2020-09-30,693,减持,166204132,34769904414.4,-29278595,-14.9775867409503
600276,恒瑞医药,2020-09-30,666,减持,376079433,33779454672.06,-116194635,-23.6036473487366
601888,中国中免,2020-09-30,628,减持,184537731,41140841749.14,-19474955,-9.54595294137738
600887,伊利股份,2020-09-30,594,增持,770773279,29674771241.5,19297250,2.56791291475779
300760,迈瑞医疗,2020-09-30,525,减持,105671188,36773573424,-3921215,-3.57799892388526
000002,万科A,2020-09-30,518,减持,803360695,22510166673.9,-283446531,-26.0806630853225
600030,中信证券,2020-09-30,473,增持,848835259,25490522827.77,19948058,2.40660707222092
600031,三一重工,2020-09-30,439,减持,774556835,19252394623.15,-247557367,-24.2201278991719
000651,格力电器,2020-09-30,418,减持,238459750,12709904675,-241324508,-50.2985464771126
002241,歌尔股份,2020-09-30,357,减持,413764337,16728492144.91,-43190242,-9.45175822387371
300059,东方财富,2020-09-30,352,减持,784071031,18809864033.68,-241924228,-23.5794684115592
603259,药明康德,2020-09-30,344,减持,226554521,22995283881.5,-84753732,-27.2250193122892
000661,长春高新,2020-09-30,341,减持,60917485,22493673737.2,-35996505,-37.1427334691307
002142,宁波银行,2020-09-30,321,减持,411452726,12937341081.6,-97425621,-19.1451692873857
000001,平安银行,2020-09-30,317,减持,636115757,9649876033.69,-14431584,-2.21837568005677
002352,顺丰控股,2020-09-30,309,增持,359699973,29121390607.6,71012183,24.5982634042126
000568,泸州老窖,2020-09-30,303,减持,240206742,34481677814.1,-3958160,-1.62110113598555
600048,保利地产,2020-09-30,293,减持,771152050,12253606074.5,-692466056,-47.3119356177191
600438,通威股份,2020-09-30,286,减持,662993344,17622363083.52,-92861027,-12.2855712109125
300122,智飞生物,2020-09-30,281,减持,115448561,16033361552.91,-13421688,-10.4148848195366
601166,兴业银行,2020-09-30,272,减持,640665494,10333934418.22,-144442574,-18.3977951427701
002415,海康威视,2020-09-30,259,减持,492818268,18781304193.48,-98040013,-16.5928135650518
600690,海尔智家,2020-09-30,251,减持,512736727,11187915383.14,-110888224,-17.7812359531458
600570,恒生电子,2020-09-30,247,减持,123513658,12177211542.22,-94458872,-43.3352184332585
600309,万华化学,2020-09-30,245,减持,188728353,13078874862.9,-57576577,-23.3761366449303
300014,亿纬锂能,2020-09-30,237,减持,348500745,17197007811.85,-134079571,-27.7838872731809
000725,京东方A,2020-09-30,220,减持,2377935687,11675664223.17,-151905915,-6.00456229670303
002027,分众传媒,2020-09-30,205,增持,2106096560,16996199239.2,150490114,7.6953169339267
300124,汇川技术,2020-09-30,204,减持,258740225,14974320126.5,-37041773,-12.523335852238
300015,爱尔眼科,2020-09-30,203,减持,338961410,17429395702.2,-102780171,-23.2670356200858
601688,华泰证券,2020-09-30,195,减持,478409290,9821742723.7,-204907020,-29.9871402162199
600585,海螺水泥,2020-09-30,187,减持,79868619,4413539885.94,-103086793,-56.3453094243531
601398,工商银行,2020-09-30,187,减持,1319982749,6494315125.08,-501561997,-27.534980850808
600809,山西汾酒,2020-09-30,173,减持,87018226,17243981510.94,-20098838,-18.7634325003531
300999,金龙鱼,2020-09-30,173,新进,12346133,317295618.1,12346133,0.22772147
002271,东方雨虹,2020-09-30,170,减持,198564821,10673313851.9,-96894045,-32.794427972928
002460,赣锋锂业,2020-09-30,161,减持,178417560,9668447576.4,-36266359,-16.8929089653893
601336,新华保险,2020-09-30,161,减持,66000201,4097292478.08,-22819245,-25.691721833077
600900,长江电力,2020-09-30,156,减持,171939851,3289209349.63,-119336320,-40.9701623000256
300413,芒果超媒,2020-09-30,150,减持,226583563,15270150221.4,-99990707,-30.6180603266755
002594,比亚迪,2020-09-30,150,减持,84976675,9877688702,-14598200,-14.6605255592839
000895,双汇发展,2020-09-30,147,减持,102402969,5420189149.17,-78544560,-43.4073681105642
601899,紫金矿业,2020-09-30,147,减持,2183139605,13426308570.75,-47245405,-2.11826230844333
688111,金山办公,2020-09-30,146,减持,21095475,6956038870,-22197411,-51.2726525092367
002555,三七互娱,2020-09-30,140,减持,159449785,6322935966.65,-211531871,-57.0194961337927
300601,康泰生物,2020-09-30,139,减持,79558257,14464887068.05,-36100307,-31.2128265746063
002624,完美世界,2020-09-30,136,减持,173322708,5771646176.4,-74817080,-30.1511823649982
603444,吉比特,2020-09-30,134,减持,8525325,5310424942.5,-4005680,-31.966151158666
002821,凯莱英,2020-09-30,134,减持,28453645,7497250921.05,-18255341,-39.0831455857338
002410,广联达,2020-09-30,131,减持,138435396,10098862138.2,-70393171,-33.7085926562911
002311,海大集团,2020-09-30,130,减持,151677896,9302405361.68,-108073527,-41.6065197071124
600741,华域汽车,2020-09-30,127,减持,131322528,3269930947.2,-133497861,-50.4107185644229
601668,中国建筑,2020-09-30,123,减持,878826260,4464437400.8,-645472941,-42.3455539815638
002007,华兰生物,2020-09-30,123,减持,107237502,6107798438.98,-119587793,-52.7224236609061
603288,海天味业,2020-09-30,122,减持,47662975,7726168247.5,-15922457,-25.0410455652798
600763,通策医疗,2020-09-30,120,减持,56529253,12080301366.1,-18870163,-25.0269352218855
600845,宝信软件,2020-09-30,118,减持,77815022,5629138691.48,-32658373,-29.5622063574673
603806,福斯特,2020-09-30,116,减持,72818743,5294671525.87,-7405918,-9.23147310027275
300207,欣旺达,2020-09-30,116,减持,203665462,5499231165.58,-62470817,-23.4732435708249
002050,三花智控,2020-09-30,115,减持,448853984,9964558444.8,-303825768,-40.365875020908
002709,天赐材料,2020-09-30,113,减持,47600783,2460960481.1,-69299034,-59.2807035788602
002938,鹏鼎控股,2020-09-30,113,减持,83935260,4738046969.4,-20746090,-19.8183248496509
002812,恩捷股份,2020-09-30,112,减持,33951253,3081071807.79,-27688151,-44.9195631417851
300347,泰格医药,2020-09-30,111,减持,58603899,6027141902.05,-56213410,-48.9590032109183
601601,中国太保,2020-09-30,109,减持,103693889,3236286275.69,-117330954,-53.0849620375027
300136,信维通信,2020-09-30,109,减持,103271738,5629342438.38,-94650829,-47.8221510738591
601088,中国神华,2020-09-30,108,减持,158822014,2615798570.58,-179807780,-53.098629590756
300433,蓝思科技,2020-09-30,108,减持,127767992,4103907903.04,-179448860,-58.4111382014942
300142,沃森生物,2020-09-30,105,减持,107585316,5473940878.08,-87443059,-44.8360701359482
688330,宏力达,2020-09-30,104,新进,277196,24457003.08,277196,0.277196
601966,玲珑轮胎,2020-09-30,103,减持,71707191,2093849977.2,-12108981,-14.4470699520851
601100,恒立液压,2020-09-30,100,增持,64509402,4605971302.8,9268028,16.7773307014413
002714,牧原股份,2020-09-30,100,减持,60505107,4477377918,-73644944,-54.8974401806228
600383,金地集团,2020-09-30,99,减持,226333200,3293148060,-216438018,-48.8825852271184
600176,中国巨石,2020-09-30,98,减持,233203074,3367452388.56,-107334793,-31.519194603988
600298,安琪酵母,2020-09-30,97,减持,57187414,3459729379.86,-42820374,-42.8170394089708
002078,太阳纸业,2020-09-30,96,减持,268034089,3779280654.9,-81213945,-23.253944788133
603659,璞泰来,2020-09-30,95,减持,25557192,2775255479.28,-29294211,-53.4064935403749
601628,中国人寿,2020-09-30,94,减持,47308507,2101916966.01,-52889700,-52.7850762838501
601939,建设银行,2020-09-30,93,减持,328889356,2022669539.4,-217306427,-39.7854457620373
600660,福耀玻璃,2020-09-30,93,增持,84037288,2721967758.32,7261902,9.45863300511443
002127,南极电商,2020-09-30,93,减持,340369010,5874769112.6,-289803680,-45.9879783111515
600521,华海药业,2020-09-30,93,减持,163045250,5228861167.5,-101519332,-38.3722307924044
300274,阳光电源,2020-09-30,92,减持,125918439,3461497888.11,-41521738,-24.7979539582068
000063,中兴通讯,2020-09-30,92,减持,241171990,7930425553.45,-207379564,-46.2331614171601
300450,先导智能,2020-09-30,86,减持,97334109,4709379534.51,-58121374,-37.3877928770129
300012,华测检测,2020-09-30,84,减持,293934183,7180812090.69,-130432799,-30.7358499912701
600426,华鲁恒升,2020-09-30,84,减持,245511830,6015039835,-98710275,-28.6763323930054
000100,TCL科技,2020-09-30,83,减持,507204023,3119304741.45,-732562493,-59.0887464329614
000596,古井贡酒,2020-09-30,83,减持,41615907,9021496319.46,-17478866,-29.5776853225242
002459,晶澳科技,2020-09-30,82,增持,35501141,1257450414.22,11818925,49.9063305562284
603882,金域医学,2020-09-30,82,减持,33320876,3408059197.28,-51724089,-60.8196957926904
600837,海通证券,2020-09-30,82,减持,581257211,8224789535.65,-89089527,-13.2900664610976
601288,农业银行,2020-09-30,80,减持,611445330,1938281696.1,-751187569,-55.1276554053022
601211,国泰君安,2020-09-30,80,减持,276766566,5048222163.84,-132613875,-32.3937984619055
601799,星宇股份,2020-09-30,78,减持,15207856,2277072278.88,-33247166,-68.6144895362961
600588,用友网络,2020-09-30,77,减持,154214252,5892217568.92,-156698775,-50.3995527340834
603517,绝味食品,2020-09-30,77,减持,84470985,6928310189.7,-47389628,-35.9391837500407
002049,紫光国微,2020-09-30,76,增持,109856680,13048776450.4,41031374,59.6166968004472
600745,闻泰科技,2020-09-30,76,减持,61636993,7201446313.16,-15798133,-20.4017657309681
300073,当升科技,2020-09-30,75,减持,44376344,1996935480,-47809845,-51.8622643138008
300529,健帆生物,2020-09-30,75,减持,93293981,6628537350.05,-57334261,-38.0634204042559
600201,生物股份,2020-09-30,75,减持,120245841,3246637707,-48455087,-28.7224780411404
000338,潍柴动力,2020-09-30,74,减持,135042602,2039143290.2,-237763419,-63.7767111062833
601633,长城汽车,2020-09-30,74,增持,152659787,2918855127.44,62290274,68.9284161573384
300037,新宙邦,2020-09-30,73,减持,63870994,3642088502.47,-62599156,-49.4971785832467
000860,顺鑫农业,2020-09-30,73,减持,116090867,6984026558.72,-25744866,-18.1511847934681
300896,爱美客,2020-09-30,73,新进,3083771,1017189031.51,3083771,2.56395923
603338,浙江鼎力,2020-09-30,72,减持,38249312,3792419284.8,-19940764,-34.2683243788855
603369,今世缘,2020-09-30,71,减持,83667933,3716529583.86,-60966582,-42.1521667908936
600009,上海机场,2020-09-30,70,减持,53930573,3709344810.94,-90281366,-62.6032536737475
605336,帅丰电器,2020-09-30,70,新进,46886,1138860.94,46886,0.03329975
002179,中航光电,2020-09-30,70,减持,117935890,5460431707,-23090570,-16.3732181889838
