股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
601318,中国平安,2018-09-30,974,增持,789382334,54072689879,104894388,15.3245047795188
600519,贵州茅台,2018-09-30,801,减持,51769880,37792012400,-35899,-0.0692953579561076
600036,招商银行,2018-09-30,630,减持,823214620,25264456687.8,-19933617,-2.36418889647752
000651,格力电器,2018-09-30,525,减持,423856505,17039031501,-134259987,-24.05590748965
601398,工商银行,2018-09-30,422,减持,1241973952,7166189703.04,-998118901,-44.5570325204729
601288,农业银行,2018-09-30,420,减持,2367464341,9209436286.49,-428265752,-15.3185657325183
600887,伊利股份,2018-09-30,406,减持,767611540,19712264347.2,-198322198,-20.5316565927838
000333,美的集团,2018-09-30,343,减持,333613951,13910655868.27,-152184418,-31.3266630172651
601166,兴业银行,2018-09-30,335,增持,535174129,8536027357.55,35125127,7.02433698687794
000661,长春高新,2018-09-30,311,减持,45549758,10795292646,-6831072,-13.041167923456
600276,恒瑞医药,2018-09-30,308,减持,147680952,9377740452,-50694344,-25.5547666580419
600048,保利地产,2018-09-30,304,减持,930809577,11327952552.09,-476297472,-33.8494126895672
000858,五粮液,2018-09-30,293,减持,192749523,13097330087.85,-119722224,-38.3145756854619
601601,中国太保,2018-09-30,278,减持,274667966,9753459472.66001,-114133228,-29.3551639658802
601888,中国中免,2018-09-30,276,减持,87255569,5935123803.38,-20835409,-19.2758076441866
601939,建设银行,2018-09-30,275,减持,561258122,4063508803.28,-203544577,-26.6139982594387
600028,中国石化,2018-09-30,273,减持,684072265,4870594526.8,-522737617,-43.3156559949349
000002,万科A,2018-09-30,272,减持,368473487,8953905734.1,-15843071,-4.12240135643596
600104,上汽集团,2018-09-30,235,减持,160970311,5357091950.08,-162726700,-50.2713013930178
002304,洋河股份,2018-09-30,231,减持,66061439,8455864192,-11663103,-15.0056889367068
601336,新华保险,2018-09-30,221,减持,99054411,5000266667.28,-26600294,-21.1693577252042
000001,平安银行,2018-09-30,215,增持,353422740,3905321277,27151165,8.32164585591006
600585,海螺水泥,2018-09-30,213,减持,107337104,3948932056.14,-118257118,-52.4202778562298
600030,中信证券,2018-09-30,208,减持,457940687,7643030066.03,-124177122,-21.3319572224254
002415,海康威视,2018-09-30,196,减持,285282278,8199012669.68,-63876345,-18.2943627315199
002027,分众传媒,2018-09-30,194,减持,1103945433,9353923834.97001,-1072904904,-49.2870311644213
600016,民生银行,2018-09-30,185,增持,990950849,6282628382.66,177057477,21.754382464734
601328,交通银行,2018-09-30,164,减持,877581673,5125076970.32,-89705654,-9.27394079256866
000977,浪潮信息,2018-09-30,162,减持,152842480,3680446918.4,-90367562,-37.1561804179122
600271,航天信息,2018-09-30,159,减持,109969976,3060464432.08,-72892916,-39.8620601494151
002142,宁波银行,2018-09-30,148,减持,179388641,3185942264.16,-59533384,-24.917495153492
600872,中炬高新,2018-09-30,147,减持,113420476,3697507517.6,-24865242,-17.9810629467896
600426,华鲁恒升,2018-09-30,143,减持,103811321,1786592834.41,-173508083,-62.5661531423167
002410,广联达,2018-09-30,139,减持,106110775,2838466554.5,-60311035,-36.2398624314926
600498,烽火通信,2018-09-30,136,增持,68462586,2041243068.96,11175690,19.5082833602994
600309,万华化学,2018-09-30,134,减持,104362645,4430491533.15,-87247863,-45.5339657050541
300003,乐普医疗,2018-09-30,133,减持,199036236,6040749762.6,-58292846,-22.6530346072583
603799,华友钴业,2018-09-30,131,减持,76916598,4085998112.97,-7419214,-8.79722839450458
000963,华东医药,2018-09-30,129,减持,107477476,4511904442.48,-62453816,-36.7523928435735
600845,宝信软件,2018-09-30,129,减持,54175833,1327849666.83,-35644714,-39.6843653156554
600031,三一重工,2018-09-30,127,减持,465249249,4131413331.12,-276339569,-37.2631790410842
300122,智飞生物,2018-09-30,126,减持,93195815,4562867102.4,-26797004,-22.3321730611229
002008,大族激光,2018-09-30,125,减持,51067685,2163737813.45,-80306240,-61.1279902004907
