股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
600519,贵州茅台,2016-09-30,229,减持,37400158,11141881069.78,-6543581,-14.890815276324101,0.037281024584130705,0.006760867342760015,0.062106083138587787,0.03920814845451008,0.04748020277658124,0.05418105891373121
601318,中国平安,2016-09-30,225,减持,375839119,12838664305.04,-34356157,-8.375561350930822,0.08071278825995802,0.05019263101858733,0.002243589743589753,-0.020654344940487953,0.029855537720706253,0.03655639385785622
651,格力电器,2016-09-30,217,增持,357921771,7953021751.62,23061329,6.88684780509249,0.25398851308232284,0.22346835584095215,0.006605691056910518,-0.016292243627167188,0.09893992932862196,0.10564078546577192
601166,兴业银行,2016-09-30,196,增持,710022020,11339051659.4,35929840,5.33010781997204,0.04622496147919874,0.015704804237828048,0.013919413919413882,-0.008978520764663824,-0.008670520231213816,-0.0019696640940638473
858,五粮液,2016-09-30,162,减持,148567049,4956196754.64,-134787391,-47.5684767812355,0.0534686971235194,0.02294853988214871,0.05537772087067863,0.032479786186600926,-0.018902439024390167,-0.012201582887240197
600016,民生银行,2016-09-30,160,增持,968821806,8971289923.56,85413401,9.66861991764726,0.04799999999999997,0.017479842758629283,0.00610687022900764,-0.016791064455070066,-0.02279635258358668,-0.01609549644643671
600036,招商银行,2016-09-30,157,减持,475019274,8550346932.0,-31465596,-6.212544118050361,0.06989247311827951,0.039372315876908814,-0.007523510971786785,-0.030421445655864493,-0.015180265654648969,-0.008479409517498999
333,美的集团,2016-09-30,156,减持,257553247,6956513201.47,-56848565,-18.0815004335917,0.13526119402985068,0.10474103678847999,-0.01551653736218861,-0.038414472046266315,0.04876033057851239,0.05546118671566236
300017,网宿科技,2016-09-30,153,减持,88557231,6166864686.64,-54830641,-38.2393854063194,0.032868077442593444,0.0023479202012227536,-0.10277536860364257,-0.12567330328772028,-0.14755684567005323,-0.14085598953290326
1,平安银行,2016-09-30,146,减持,345484277,3133542392.39,-143638269,-29.3665197351177,0.043848964677222824,0.013328807435852134,0.00814901047729922,-0.014748924206778487,-0.005787037037037119,0.00091381910011285
600000,浦发银行,2016-09-30,138,增持,455870460,7517303885.4,29909581,7.02167322741392,0.05947955390334578,0.028959396661975088,-0.01487314085739282,-0.03777107554147052,-0.0008912655971479311,0.005809590540002038
601328,交通银行,2016-09-30,124,减持,1169936801,6469750509.53,-71204009,-5.73698072179256,0.02499999999999987,-0.00552015724137082,0.01766004415011039,-0.005237890533967317,0.02391304347826094,0.03061389961541091
601398,工商银行,2016-09-30,114,减持,560797442,2484332668.06,-453647845,-44.7188084772481,0.04829545454545452,0.017775297304083833,0.002710027100271065,-0.02018790758380664,0.0,0.006700856137149969
2456,欧菲光,2016-09-30,113,减持,115097813,4184956480.68,-24971405,-17.827903486974602,0.23208191126279853,0.20156175402142784,0.05103448275862071,0.028136548074543,-0.0926666666666667,-0.08596581052951674
2236,大华股份,2016-09-30,111,减持,247425029,3837562199.79,-21114791,-7.862815652442159,0.1806098514464426,0.1500896942050719,-0.0570491803278688,-0.07994711501194651,-0.07112970711297069,-0.06442885097582073
600030,中信证券,2016-09-30,110,减持,490188900,7901845068.0,-18593465,-3.6545026477087097,0.017723244717109732,-0.012796912524260958,0.031809145129224684,0.008911210445146978,-0.038138332255979304,-0.031437476118829334
2142,宁波银行,2016-09-30,108,减持,96986464,1517838161.6,-35775177,-26.9469228690838,0.09295499021526411,0.06243483297389342,0.06523681858802506,0.042338883903947355,-0.004194630872483281,0.002506225264666688
2,万科A,2016-09-30,104,减持,144789736,3789147391.12,-167769539,-53.67607120281421,0.11616411270390499,0.0856439554625343,-0.010199350950394013,-0.033097285634471715,-0.16955503512880565,-0.1628541789916557
600887,伊利股份,2016-09-30,104,减持,398929674,6426757048.14,-271051994,-40.456628434197704,-0.034022681787858555,-0.06454283902922925,0.1049723756906077,0.08207444100653,-0.009398496240601526,-0.0026976401034515566
2450,*ST康得,2016-09-30,99,减持,233681678,4224964738.24,-118526364,-33.65237299152869,0.056503825779870565,0.025983668538499875,-0.020464601769911366,-0.043362536453989076,0.07906712172923781,0.08576797786638778
601288,农业银行,2016-09-30,99,减持,1784322867,5584930573.71,-444154962,-19.9308674387534,0.027888446215139556,-0.0026317110262311337,0.007722007722007729,-0.015175926962069977,-0.019230769230769332,-0.012529913093619362
600900,长江电力,2016-09-30,98,减持,149458003,1987791439.9,-195741616,-56.70389108975229,0.095837366892546,0.06531720965117531,-0.0017590149516270514,-0.024656949635704757,-0.05110132158590309,-0.04440046544875312
600028,中国石化,2016-09-30,98,减持,525847186,2555617323.96,-234967446,-30.883665497116798,0.04761904761904773,0.017098890377677037,0.01578947368421054,-0.007108460999867165,0.08593750000000003,0.09263835613714999
423,东阿阿胶,2016-09-30,97,减持,47205768,2808743196.0,-17145275,-26.643352152038897,0.1408305921052632,0.1103104348638925,-0.02536427415002705,-0.04826220883410476,-0.0597042859816582,-0.05300342984450823
2415,海康威视,2016-09-30,91,减持,111595367,2730738630.49,-52764871,-32.1031848347652,0.14027149321266963,0.10975133597129894,0.017857142857142946,-0.00504079182693476,-0.044184535412605565,-0.037483679275455595
600547,山东黄金,2016-09-30,91,减持,121302442,4632540259.98,-62169694,-33.8850875971706,-0.029737903225806446,-0.06025806046717713,0.09972451790633623,0.07682658322225852,-0.09448818897637803,-0.08778733283922807
601169,北京银行,2016-09-30,90,减持,266433169,2424541837.9,-134839109,-33.60289668453,0.08020477815699655,0.04968462091562585,0.028391167192428977,0.0054932325083512715,0.04461538461538462,0.05131624075253459
600908,无锡银行,2016-09-30,89,新进,686321,7117148.77000001,686321,0.037136300000000004,,,0.1454898157129001,0.12259188102882239,-0.1592844974446338,-0.15258364130748384
600276,恒瑞医药,2016-09-30,89,减持,80070894,3527122880.7,-50455751,-38.655518189408795,0.09898190045248868,0.06846174321111799,0.04136874361593475,0.01847080893185704,-0.017140058765915837,-0.010439202628765867
600079,人福医药,2016-09-30,89,减持,109448627,2253547229.93,-41794474,-27.6339705571099,0.235762400489896,0.2052422432485253,-0.010842779694430699,-0.0337407143785084,-0.02103154732098138,-0.014330691183831411
600837,海通证券,2016-09-30,88,增持,476084109,7574498174.19,31989787,7.203376718696259,0.05555555555555564,0.025035398314184953,0.016778523489932886,-0.00611941119414482,-0.03168316831683171,-0.02498231217968174
600104,上汽集团,2016-09-30,85,增持,189652674,4143910926.9,7695621,4.22936119986511,0.14738202973497086,0.11686187249360017,0.06442577030812316,0.04152783562404545,0.005277044854881342,0.011977900992031311
601668,中国建筑,2016-09-30,84,减持,588359973,3630181033.41,-288732907,-32.9193080440922,0.15294117647058825,0.12242101922921755,0.16751269035532987,0.14461475567125215,0.22342733188720157,0.23012818802435153
300207,欣旺达,2016-09-30,83,增持,200987230,3105252703.5,90425637,81.7875670441905,0.21254071661237797,0.18202055937100728,-0.08115358819584177,-0.10405152287991948,-0.02262773722627728,-0.01592688108912731
300136,信维通信,2016-09-30,82,减持,194237906,4958893740.18,-48792668,-20.0767612061847,0.2152080344332855,0.18468787719191482,-0.02290372670807453,-0.045801661392152235,0.13890004014452031,0.14560089628167028
725,京东方A,2016-09-30,80,减持,441979076,1047490410.12,-29939250,-6.34415922216168,0.02690582959641258,-0.0036143276449581083,0.03913043478260883,0.016232500098531125,0.1548117154811714,0.16151257161832136
895,双汇发展,2016-09-30,78,减持,67139803,1583827952.77,-44435930,-39.8258015477254,0.1735436893203883,0.1430235320790176,-0.05144032921810699,-0.0743382639021847,-0.07042253521126764,-0.06372167907411767
2572,索菲亚,2016-09-30,77,减持,82293691,5063753034.14,-25557846,-23.6972478194724,0.10417464572960547,0.07365448848823478,-0.03640776699029129,-0.059305701674368994,-0.0908108108108108,-0.08410995467366084
568,泸州老窖,2016-09-30,77,减持,108458878,3370901928.24,-67074739,-38.2119050164619,0.0790160268356318,0.04849586959426111,0.10752318790793551,0.0846252532238578,-0.04236760124610601,-0.03566674510895604
2508,老板电器,2016-09-30,77,减持,73541896,3035074047.92,-34632647,-32.015524207021606,0.11887580706418545,0.08835564982281476,-0.07266553480475384,-0.09556346948883154,-0.03169922594913378,-0.024998369811983813
601988,中国银行,2016-09-30,74,减持,360251969,1214049135.53,-522482837,-59.189105657628296,0.0492424242424242,0.01872226700105351,0.010791366906474911,-0.012106567777602795,0.010714285714285805,0.017415141851435775
600584,长电科技,2016-09-30,74,增持,131831016,2558840020.56,1504129,1.15412025455653,-0.04860088365243014,-0.07912104089380083,-0.012263668880940316,-0.03516160356501802,-0.08940568475452199,-0.08270482861737202
538,云南白药,2016-09-30,73,减持,25563047,1774050989.9,-20004734,-43.90104929621221,0.07329401853411965,0.04277386129274896,0.0,-0.022897934684077706,0.09999999999999984,0.1067008561371498
600048,保利地产,2016-09-30,73,减持,187259575,1797691920.0,-300980222,-61.6459829471869,0.10931174089068832,0.07879158364931763,-0.022415940224159367,-0.04531387490823707,-0.0012771392081736637,0.005423716928976306
2475,立讯精密,2016-09-30,71,减持,154463871,3123259471.62,-83491520,-35.0870470507642,0.0322580645161291,0.0017379072747584108,0.08346972176759407,0.06057178708351636,-0.0531107738998482,-0.04640991776269823
2310,东方园林,2016-09-30,69,增持,161885386,2528649729.32,132184998,445.06151906163694,0.6244680851063829,0.5939479278650122,-0.028141361256544484,-0.05103929594062219,-0.06805929919137466,-0.061358443054224686
600066,宇通客车,2016-09-30,69,减持,98059784,2163198835.04,-29384096,-23.0564982798703,0.11435523114355224,0.08383507390218155,-0.02342047930283223,-0.04631841398690993,-0.09308807134894101,-0.08638721521179105
2007,华兰生物,2016-09-30,68,减持,60640284,2278861872.72,-57018494,-48.4608925651089,0.19215938303341903,0.16163922579204834,-0.0459893048128342,-0.0688872394969119,-0.009539842873176302,-0.0028389867360263327
776,广发证券,2016-09-30,68,减持,163164401,2671001244.37,-19582694,-10.7157347699563,0.021798365122615824,-0.008721792118754866,0.05162144275314369,0.028723508069065984,-0.01967005076142135,-0.012969194624271381
300070,碧水源,2016-09-30,67,减持,145415721,2691609401.71,-63297206,-30.327400851409603,0.23777173913043465,0.20725158188906395,-0.005488474204171124,-0.02838640888824883,-0.03792526491912993,-0.031224408781979962
300144,宋城演艺,2016-09-30,67,减持,85932519,2105346715.5,-99234895,-53.5919862228027,-0.016986706056129886,-0.047506863297500576,-0.014727540500736325,-0.03762547518481403,-0.14820359281437115,-0.14150273667722119
601009,南京银行,2016-09-30,66,减持,112745397,1156767773.22,-119837658,-51.5246727668961,0.09523809523809525,0.06471793799672455,0.024154589371980735,0.001256654687903029,0.031446540880503034,0.038147397017653004
300104,乐视退,2016-09-30,65,减持,84868051,3755411256.75,-7250127,-7.8704628743308405,-0.1618650492797574,-0.1923852065211281,-0.008984725965858168,-0.031882660649935876,-0.18902991840435168,-0.18232906226720172
2241,歌尔股份,2016-09-30,64,减持,49530632,1497311005.36,-36007876,-42.0955156243782,0.052367288378766176,0.021847131137395486,0.003344481605351218,-0.01955345307872649,-0.1397058823529413,-0.13300502621579133
2299,圣农发展,2016-09-30,64,减持,107132043,2681515036.29,-71837754,-40.1395962917698,-0.04009111617312069,-0.07061127341449137,0.03703703703703717,0.014139102352959461,-0.19038984587488667,-0.1836889897377367
600867,通化东宝,2016-09-30,63,减持,195545416,4442791851.52,-52384570,-21.1287754438868,0.09499637418419149,0.0644762169428208,0.05231788079470205,0.029419946110624345,-0.07779886148007592,-0.07109800534292596
300072,三聚环保,2016-09-30,62,减持,27400397,1194657309.2,-41791356,-60.399331116816796,0.5835734870317002,0.5530533297903295,-0.011155734047300312,-0.034053668731378016,0.06575342465753431,0.07245428079468427
300408,三环集团,2016-09-30,60,减持,85819489,1590235131.17,-35571010,-29.3029605224705,0.035506402793946415,0.004986245552575725,-0.030320044918585018,-0.053217979602662724,-0.11805555555555561,-0.11135469941840564
601939,建设银行,2016-09-30,60,减持,104164291,539571027.38,-382640369,-78.60244579417129,0.09045226130653264,0.059932104065161945,0.013793103448275978,-0.009104831235801728,0.03636363636363619,0.04306449250078616
603816,顾家家居,2016-09-30,59,新进,229162,5651134.92,229162,0.05555449,,,,,-0.18096479791395048,-0.17426394177680052
963,华东医药,2016-09-30,58,减持,31340327,2153080464.9,-26721828,-46.0227974659225,0.01506696428571426,-0.01545319295565643,0.058018609742747605,0.0351206750586699,-0.00882658359293882,-0.002125727455788851
28,国药一致,2016-09-30,57,减持,28153636,2020023383.0,-20623640,-42.28124588179129,0.09854476431509022,0.06802460707371953,-0.006743185078909596,-0.029641119762987302,-0.06444155468862872,-0.05774069855147875
625,长安汽车,2016-09-30,57,减持,104528764,1658871484.68,-133263387,-56.0419620410431,0.16571892770105598,0.13519877045968529,-0.023545706371191126,-0.04644364105526883,-0.03911806543385496,-0.03241720929670499
600068,葛洲坝,2016-09-30,57,减持,156616768,1238838634.88,-36659006,-18.9672017559738,0.36153846153846153,0.33101830429709084,0.06179775280898869,0.03889981812491099,0.08147174770039423,0.08817260383754419
2271,东方雨虹,2016-09-30,57,增持,99720245,2559818689.15,25551548,34.4505822988909,0.4338235294117647,0.403303372170394,-0.07194244604316558,-0.09484038072724328,-0.08035714285714292,-0.07365628671999296
600498,烽火通信,2016-09-30,56,减持,56092137,1599747747.24,-46703031,-45.433099540243,0.19620811287477952,0.16568795563340882,-0.03528555838486719,-0.058183493068944894,-0.09951182876455121,-0.09281097262740125
601688,华泰证券,2016-09-30,54,减持,160292148,2877244056.6,-146652687,-47.77819017544311,-0.029036004645760744,-0.059556161887131434,0.10538780343398467,0.08248986874990696,-0.0931880108991826,-0.08648715476203264
300115,长盈精密,2016-09-30,52,减持,54226582,1506956713.78,-35122527,-39.3093198053044,0.34930139720558884,0.31878123996421814,-0.005470459518599639,-0.028368394202677345,-0.07004033736707005,-0.06333948122992009
2400,省广集团,2016-09-30,52,减持,98269856,1376711019.82,-53455871,-35.2319096154339,-0.0009276437847866222,-0.03144780102615731,-0.04976958525345614,-0.07266751993753384,0.022351797862001987,0.029052653999151957
601857,中国石油,2016-09-30,50,减持,108671562,784608677.64,-52505564,-32.5763123484408,0.003058103975535103,-0.027462053265835586,0.0075075075075074806,-0.015390427176570225,0.08233532934131747,0.08903618547846744
