股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
601318,中国平安,2017-09-30,722,减持,681170274,36892182039.84,-77003488,-10.1564432666294,0.1093368817919716,0.06317942780081207,0.14186450492182964,0.11638951828462515,0.1021487039563437,0.0932734752552657
600519,贵州茅台,2017-09-30,567,减持,45618272,23613842318.08,-642099,-1.3880109175951103,0.10810449358059915,0.06194703958943961,0.18595787760287447,0.16048289096566998,0.12134654658676221,0.11247131788568421
600887,伊利股份,2017-09-30,495,增持,831190002,22857725055.0,9712006,1.18226002976226,0.26498266468548776,0.21882521069432823,0.08419838523644743,0.058723398599242936,0.08020231213872828,0.07132708343765028
858,五粮液,2017-09-30,467,减持,345326109,19780279523.52,-27686853,-7.42249085703354,0.03022289384208541,-0.01593456014907413,0.15516929205142135,0.12969430541421686,0.20120025268477576,0.19232502398369775
600036,招商银行,2017-09-30,423,减持,746793372,19080570654.6,-116277296,-13.472511615931802,0.07349563619660089,0.027338182205441354,0.03712770297837618,0.011652716341171682,0.05526838966202786,0.04639316096094986
651,格力电器,2017-09-30,422,减持,421913789,15990532603.1,-210887828,-33.3260570666336,-0.039156626506024084,-0.08531408049718361,0.13632538569424965,0.11085039905704516,-0.0024654832347140387,-0.011340711935792041
601398,工商银行,2017-09-30,405,减持,1429700741,8578204446.0,-389285482,-21.4012331197299,0.19679633867276894,0.1506388846816094,-0.0036563071297988255,-0.02913129376700332,-0.005514705882352987,-0.014389934583430988
601288,农业银行,2017-09-30,369,减持,2339450767,8936701929.94,-571335780,-19.6282266244788,0.14186851211072654,0.09571105811956701,-0.04142011834319517,-0.06689510498039966,0.02160493827160489,0.012729709570526887
601166,兴业银行,2017-09-30,324,减持,657327542,11365193201.18,-115282488,-14.9211741400769,0.02689979825151314,-0.019257655739646398,-0.006373486297004439,-0.031848472934208935,-0.034749034749034693,-0.043624263450112694
333,美的集团,2017-09-30,300,减持,338360449,14952148241.31,-86497795,-20.3592130367135,0.031226391337194712,-0.014931062653964825,0.1553842447602988,0.1299092581230943,0.07425224848358078,0.06537701978250278
63,中兴通讯,2017-09-30,270,减持,262766127,7436281394.1,-79899754,-23.317102294173303,0.19634509137271555,0.15018763738155602,0.042942743009320876,0.01746775637211638,0.15669971218420217,0.14782448348312416
568,泸州老窖,2017-09-30,265,减持,206390378,11521060226.28,-40408094,-16.3729109311503,0.10562357335546801,0.05946611936430848,0.055524605385329655,0.03004961874812516,0.11391505242580409,0.10503982372472609
601601,中国太保,2017-09-30,256,减持,309592658,11433256859.94,-109756740,-26.1731006467309,0.11408730158730157,0.06792984759614204,0.10989010989011001,0.08441512325290551,-0.0068331143232588185,-0.01570834302433682
