股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%
600519,贵州茅台,2019-09-30,1377,减持,60392081,69450893150,-1881726,-3.02169738875929
601318,中国平安,2019-09-30,1257,减持,813820769,70834959733.76,-82150108,-9.1688368571828
600276,恒瑞医药,2019-09-30,826,增持,310650979,25063320985.72,1584471,0.512663442652932
600036,招商银行,2019-09-30,771,减持,835076353,29018903266.75,-182849850,-17.9629770273239
000651,格力电器,2019-09-30,712,减持,499738076,28634991754.8,-123769874,-19.8505687056596
000858,五粮液,2019-09-30,657,减持,293211739,38058883722.2,-62844463,-17.6501526014705
600030,中信证券,2019-09-30,572,减持,714849121,16069808240.08,-49676244,-6.49765806004357
600887,伊利股份,2019-09-30,536,减持,659136857,18798583161.64,-349709892,-34.6643226383634
601166,兴业银行,2019-09-30,533,减持,905881798,15880107918.94,-192846950,-17.5518252663395
002475,立讯精密,2019-09-30,498,增持,821367551,21979795664.76,53250833,6.93264861343638
000333,美的集团,2019-09-30,487,减持,416746342,21295738076.2,-139001829,-25.0116574832596
601398,工商银行,2019-09-30,475,减持,1299537120,7186440273.6,-1026911719,-44.1407393872202
000661,长春高新,2019-09-30,425,减持,39861766,15719886039.76,-14969532,-27.3010717346141
600048,保利地产,2019-09-30,402,减持,1097697253,15697070717.9,-445121787,-28.8511987121963
002415,海康威视,2019-09-30,324,减持,497213857,16060007581.1,-68740066,-12.145876758946
000001,平安银行,2019-09-30,311,减持,566704666,8834925742.94,-208513880,-26.8974318372409
601288,农业银行,2019-09-30,309,减持,1039504539,3596685704.94,-1452435062,-58.2853236658363
601888,中国中免,2019-09-30,276,减持,103843136,9663642236.16,-75883647,-42.2216687648607
601012,隆基股份,2019-09-30,268,减持,480885258,12613620317.34,-259802332,-35.0758316336851
603259,药明康德,2019-09-30,267,增持,87003578,7542338572.6,48494295,125.928844221795
000002,万科A,2019-09-30,266,减持,589099757,15257683706.3,-20999045,-3.44190890576441
601939,建设银行,2019-09-30,258,减持,394500931,2757561507.69,-479327173,-54.853714455492
601328,交通银行,2019-09-30,233,减持,775851509,4228390724.05,-467026755,-37.576226773566
000568,泸州老窖,2019-09-30,227,减持,210910233,17973770056.26,-66412406,-23.9477044641855
600031,三一重工,2019-09-30,223,减持,643826191,9193838007.48,-407926734,-38.7854147398734
002142,宁波银行,2019-09-30,204,减持,320991802,8092203328.42,-118925049,-27.0335288883944
000063,中兴通讯,2019-09-30,201,减持,179530128,5746759397.28,-170042873,-48.6430223482848
300498,温氏股份,2019-09-30,199,减持,293266263,10903639658.34,-204352714,-41.0661014642132
600009,上海机场,2019-09-30,194,减持,105972945,8454521552.1,-46142651,-30.3339382767826
600585,海螺水泥,2019-09-30,193,减持,61350651,2536235912.34,-147763025,-70.6615788247154
002241,歌尔股份,2019-09-30,191,增持,271052706,4765106571.48,100726735,59.1376255826541
603927,中科软,2019-09-30,189,新进,162629,14386161.34,162629,0.0383557899999999
600000,浦发银行,2019-09-30,188,减持,411285740,4869623161.6,-143504278,-25.8664131192065
600570,恒生电子,2019-09-30,180,减持,60560655,4477249224.15,-48531027,-44.486459563434
600900,长江电力,2019-09-30,178,减持,105116843,1916280047.89,-197188572,-65.2282632780495
300059,东方财富,2019-09-30,178,减持,393959190,5822716828.2,-251446665,-38.9594645062524
