股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
300846,首都在线,2020-06-30,2679,新进,3024892,10193886.0400001,3024892,0.00219976,,,6.965260545905707,6.849384266140379,-0.0432294977749523,-0.029304843096930246
300843,胜蓝股份,2020-06-30,2673,新进,1985247,19872322.4700003,1985247,0.00293824,,,,,-0.11128625472887761,-0.09736160005085556
300842,帝科股份,2020-06-30,2653,新进,1190928,48494588.16000229,1190928,1.19092800000001,,,1.0185309220808216,0.9026546423154934,-0.29847908745247154,-0.2845544327744495
600956,新天绿能,2020-06-30,2644,新进,6463050,32573772.000000603,6463050,0.16780067000000398,,,1.1703296703296702,1.0544533905643418,-0.19739130434782606,-0.183466649669804
300845,捷安高科,2020-06-30,2636,新进,1211823,21364439.490000304,1211823,0.00388496,,,,,-0.1804689180468918,-0.16654426336886974
300839,博汇股份,2020-06-30,2599,新进,1289108,30178018.280000605,1289108,1.2395213399999598,,,0.22187377499019992,0.10599749522487167,-0.03999999999999995,-0.026075345321977896
300840,酷特智能,2020-06-30,2576,新进,2997996,17808096.2400004,2997996,0.00311042,,,,,-0.2257518000847098,-0.21182714540668773
603087,甘李药业,2020-06-30,2567,新进,2071327,207754098.10000402,2071327,0.516301290000014,,,0.9717629102009667,0.8558866304356385,-0.22966068387265823,-0.21573602919463616
688377,迪威尔,2020-06-30,1828,新进,13063523,214503047.659995,13063523,0.01226505,,,,,-0.18075040783034255,-0.16682575315232048
688027,国盾量子,2020-06-30,1775,新进,4664102,168747210.360005,4664102,0.01745125,,,,,-0.24885695623775309,-0.23493230155973102
600519,贵州茅台,2020-06-30,1752,增持,61796173,90400385558.2401,3999155,6.919310266145559,0.36780394760217305,0.24487978616274514,0.1444141689373297,0.02853788917200145,-0.009792284866468843,0.004132369811553214
688600,皖仪科技,2020-06-30,1699,新进,8741514,135493467.0,8741514,0.03355779,,,,,-0.19809244314013214,-0.18416778846211007
2475,立讯精密,2020-06-30,1687,增持,1241584345,63683010946.3402,482020702,63.460212510461105,0.7202680067001674,0.5973438452607396,0.10849980415197805,-0.007376475613350197,-0.010907202216066404,0.003017452461955653
300847,中船汉光,2020-06-30,1629,新进,2308965,16024217.1000004,2308965,0.00504005,,,,,0.10160793705097511,0.11553259172899716
300824,北鼎股份,2020-06-30,1565,新进,3050444,41821587.240000896,3050444,1.40314184000002,,,0.9913217623497995,0.8754454825844713,-0.05150796340223663,-0.03758330872421457
688277,天智航,2020-06-30,1555,新进,13121633,157984461.32000402,13121633,0.01154282,,,,,-0.38825242718446606,-0.374327772506444
688528,秦川物联,2020-06-30,1550,新进,12164581,137830766.889997,12164581,0.01735714,,,-0.19897304236200256,-0.3148493221273308,-0.1545271629778672,-0.14060250829984514
688568,中科星图,2020-06-30,1465,新进,14721982,238643328.219996,14721982,0.02651636,,,,,-0.18409466152999462,-0.17017000685197256
600276,恒瑞医药,2020-06-30,1426,增持,492274068,45436895040.9099,155956311,46.3717147709212,0.21783876500857619,0.09491460356914828,0.02781385281385274,-0.08806242695147551,-0.05323073679772332,-0.03930608211970126
858,五粮液,2020-06-30,1398,增持,358268413,61306890832.56,75750473,26.8126240053994,0.508063805411122,0.38513964397169403,0.26414212248714347,0.14826584272181523,0.02073807214447374,0.0346627268224958
300750,宁德时代,2020-06-30,1264,增持,195482727,34084368279.72,84273242,75.77882587982491,0.4519110666999751,0.3289869052605472,0.15042016806722686,0.03454388830189861,0.015533980582524217,0.029458635260546276
651,格力电器,2020-06-30,1202,增持,479784258,27141395475.06,98159730,25.721546388653497,0.09103367267032104,-0.031890488769106856,0.015423242467718786,-0.10045303729760946,-0.07078393204742524,-0.05685927736940318
601318,中国平安,2020-06-30,1200,减持,599671539,42816547884.6,-586388,-0.0976893388031842,0.03666226719460332,-0.08626189424482458,0.062085508677860744,-0.0537907710874675,0.013556618819776852,0.027481273497798907
603259,药明康德,2020-06-30,1158,增持,311308253,30072377239.8,231852649,291.801505907626,0.5275142314990511,0.40459007005962316,0.12379979570990797,0.007923515944579726,-0.08103214124038029,-0.06710748656235824
661,长春高新,2020-06-30,1133,增持,96913990,42115263546.56,58751372,153.950056571066,0.6282027305030857,0.5052785690636579,0.14392373076039508,0.028047450995066836,-0.2532525252525253,-0.23932787057450322
300760,迈瑞医疗,2020-06-30,1086,增持,109592403,33502397597.1,29512371,36.8535954131487,0.18833819241982502,0.06541403098039712,0.10146579804560253,-0.014410481719725712,0.02912908472571351,0.043053739403735566
600036,招商银行,2020-06-30,1083,增持,893382909,30124871691.48,53170604,6.328234385950821,0.02442843720638901,-0.09849572423303889,0.05462313091241987,-0.061253148852908376,0.0404624277456647,0.054387082423686756
600048,保利地产,2020-06-30,1071,增持,1463618106,21632275606.68,320470604,28.034055398740698,0.020013802622498217,-0.10291035881692968,0.04794058068872377,-0.06793569907660447,0.029145077720207323,0.04306973239822938
333,美的集团,2020-06-30,1070,增持,540341629,32307025997.91,162965947,43.1840086081646,0.25926705981465886,0.13634289837523095,0.1887772194304857,0.07290093966515745,0.028620005667327798,0.04254466034534986
2,万科A,2020-06-30,1047,增持,1086807226,28409140887.64,150454889,16.0681917537629,-0.007870916961826025,-0.13079507840125393,0.026534653465346603,-0.08934162629998164,0.08101851851851843,0.0949431731965405
600887,伊利股份,2020-06-30,1022,增持,751476029,23393448782.77,57083017,8.220563285276839,0.09151472650771386,-0.03140943493171404,0.1526400000000001,0.036763720234671865,0.06944444444444445,0.08336909912246651
601012,隆基股份,2020-06-30,1021,增持,736918938,30014701229.1,334031118,82.9092122963658,0.6452004860267313,0.5222763245873034,0.3906592070055948,0.27478292724026654,0.3394807520143241,0.35340540669234616
600031,三一重工,2020-06-30,957,增持,1022114202,19174858608.48,177761123,21.0529371445568,0.05257142857142867,-0.07035273286799923,0.15626695604991855,0.04039067628459031,0.18242280285035628,0.19634745752837834
2555,三七互娱,2020-06-30,945,增持,370981656,17301497999.8,167105606,81.96431410163191,0.449297971918877,0.3263738104794491,-0.06051566162369479,-0.17639194138902303,-0.09383561643835615,-0.0799109617603341
600585,海螺水泥,2020-06-30,925,增持,182955412,9680170848.91999,37462297,25.7485015699884,-0.026853043958065127,-0.14977720539749304,0.15550959007145548,0.03963331030612724,-0.09409836065573773,-0.08017370597771567
300059,东方财富,2020-06-30,924,增持,1025995259,20725104231.8,496052622,93.60496539930229,0.46695715323166304,0.3440329917922351,0.3055,0.18962372023467175,-0.08644325971058656,-0.07251860503256449
600570,恒生电子,2020-06-30,906,增持,217972530,23475631848.57,135117339,163.076492093296,0.5775596894682878,0.4546355280288599,-0.0020497530979222854,-0.11792603286325053,-0.07600749765698218,-0.06208284297896013
601888,中国中免,2020-06-30,904,增持,204012686,31424074024.58,170247738,504.214423786466,1.2463768115942027,1.1234526501547748,0.41732783243414784,0.3014515526688196,-0.004732142857142867,0.00919251182087919
600030,中信证券,2020-06-30,861,增持,828887201,19984470416.11,36903855,4.6596756341389005,0.07036535859269276,-0.05255880284673514,0.22681281618887028,0.11093653642354204,0.034803583735354984,0.04872823841337704
63,中兴通讯,2020-06-30,858,减持,448551554,17676129353.78,-16363494,-3.51967398568695,-0.07742084585162934,-0.20034500729105725,-0.029824561403508715,-0.14570084116883697,-0.144702842377261,-0.13077818769923893
2241,歌尔股份,2020-06-30,844,增持,456954579,13416186439.44,268577796,142.57478640560498,0.7372781065088758,0.614353945069448,0.324591280653951,0.20871500088862274,0.014045648357160831,0.027970303035182886
725,京东方A,2020-06-30,827,增持,2529841602,11814360281.34,1772589997,234.082038954543,0.2301587301587303,0.10723456871930241,-0.008639308855291584,-0.12451558862061983,0.0673913043478262,0.08131595902584826
600309,万华化学,2020-06-30,821,增持,246304930,12312783450.7,135875619,123.043074134548,0.2579265223955712,0.13500236095614326,0.34139999999999987,0.22552372023467163,0.03294082575644647,0.046865480434468525
2624,完美世界,2020-06-30,814,增持,248139788,14283433580.32,100904334,68.5326334511795,0.20446681346335327,0.08154265202392537,-0.009069707178025431,-0.12494598694335368,-0.1307752545027409,-0.11685059982471885
2142,宁波银行,2020-06-30,757,增持,508878347,13337294021.41,285946666,128.26650062357,0.11130210571551354,-0.011622055723914365,0.12722351121423045,0.011347231448902206,0.08514305411926917,0.09906770879729124
601688,华泰证券,2020-06-30,743,增持,683316310,12846346628.0,284280245,71.2417422720926,0.07349537037037034,-0.049428791069057565,0.11212938005390825,-0.0037468997114199903,0.0,0.013924654678022057
605166,聚合顺,2020-06-30,742,新进,1135063,17990748.5499999,1135063,0.35971316999999703,,,-0.1421121251629726,-0.2579884049283009,-0.18664643399089523,-0.17272177931287316
603986,兆易创新,2020-06-30,731,增持,102099001,24032682655.04,42211181,70.48374945022209,0.29173739254229863,0.16881323110287072,-0.02479830148619959,-0.14067458125152782,-0.24074561403508765,-0.2268209593570656
600690,海尔智家,2020-06-30,730,增持,623624951,11038161632.7,273656867,78.1948067584357,0.22269203664552517,0.09976787520609727,0.03033772180881518,-0.08553855795651306,0.21222222222222223,0.2261468769002443
300014,亿纬锂能,2020-06-30,726,增持,482580316,23009755938.65,320263520,197.307689587466,0.5886454183266933,0.46572125688726534,0.20941422594142273,0.09353794617609448,-0.14374675661650238,-0.12982210193848032
300122,智飞生物,2020-06-30,696,增持,128870249,12887174237.35,71360123,124.082710234368,0.5082338721861308,0.3853097107467029,0.8195948656237464,0.7037185858584182,-0.23211332818873326,-0.2181886735107112
568,泸州老窖,2020-06-30,684,增持,244164902,22248305870.24,40622261,19.9576171363523,0.248820427421593,0.12589626598216508,0.2905793896505971,0.17470310988526885,0.23197734294541725,0.2459019976234393
601166,兴业银行,2020-06-30,676,减持,785108068,12389005313.04,-89331785,-10.215886740925999,-0.03145057766367139,-0.1543747391030993,0.03436880370125575,-0.08150747606407249,0.027388535031847117,0.04131318970986918
688111,金山办公,2020-06-30,671,增持,43292886,14776904447.88,19682114,83.36073890341241,0.5264098668334971,0.4034857053940692,0.10781341107871725,-0.008062868686610991,-0.13153323859150487,-0.1176085839134828
300413,芒果超媒,2020-06-30,668,增持,326574270,21259736507.72,100052450,44.1690120625024,0.4979291302346984,0.3750049687952705,0.003770739064856712,-0.11210554070047153,0.0032747841619529447,0.017199438839975
977,浪潮信息,2020-06-30,668,增持,203456820,7971438207.6,9423532,4.85665737932555,0.011357769747031433,-0.11156639169239646,-0.05252525252525248,-0.16840153229058072,-0.19645690111052352,-0.18253224643250146
300015,爱尔眼科,2020-06-30,665,增持,441741581,19193671694.45,246908423,126.728132692896,0.46592442645074233,0.3430002650113144,0.03234624145785881,-0.08353003830746944,0.13284864507600797,0.14677329975403003
2415,海康威视,2020-06-30,661,增持,590858281,17932548828.35,132967847,29.039227973913103,0.11621919823464509,-0.00670496320478281,0.22302394227615616,0.10714766251082791,0.024462365591397757,0.038387020269419814
2714,牧原股份,2020-06-30,661,增持,134150051,11000304182.0,53059332,65.4320650431032,0.21230041395623891,0.08937625251681101,0.10151240169388989,-0.014363878071438352,-0.18717047451669602,-0.17324581983867396
600438,通威股份,2020-06-30,658,增持,755854371,13136749235.98,564731798,295.481475126436,0.48928877463581827,0.36636461319639035,0.5181058495821728,0.40222956981684455,0.0030188679245282376,0.016943522602550293
300347,泰格医药,2020-06-30,654,增持,114817309,11697587440.92,60355032,110.819883641663,0.5727076258104352,0.4497834643710073,0.05124938755512008,-0.06462689221020816,-0.04675925925925923,-0.03283460458123717
2311,海大集团,2020-06-30,650,增持,259751423,12361570220.57,106213093,69.1769234431559,0.29567111353117365,0.17274695209174573,0.2849740932642487,0.16909781349892047,-0.016989902227921176,-0.0030652475498991194
600183,生益科技,2020-06-30,649,增持,211507559,6190826251.93,18925836,9.82743102781358,0.10787282361847077,-0.015051337820957134,-0.031918505942274966,-0.1477947857076032,-0.1782945736434108,-0.16436991896538874
2007,华兰生物,2020-06-30,643,增持,226825295,11321941882.45,84062706,58.882867415636504,0.44659353348729786,0.32366937204786994,0.20418641390205364,0.0883101341367254,-0.05016666666666663,-0.036242011988644574
300433,蓝思科技,2020-06-30,641,增持,307471095,8621489503.8,200501226,187.43710530299,0.8962457337883959,0.773321572348968,0.14181818181818176,0.025941902052853516,0.007212292254625176,0.021136946932647234
601816,京沪高铁,2020-06-30,636,增持,1232557527,7302243091.339971,349866100,39.6362861695721,-0.006430868167202578,-0.12935502960663048,-0.004854368932038731,-0.12073064869736698,-0.045676998368678674,-0.03175234369065662
1,平安银行,2020-06-30,630,增持,650547341,8327005964.80001,176541500,37.244583237108294,-0.0023382696804364273,-0.12526243111986432,0.045347928068803764,-0.07052835169652448,0.14231927710843378,0.15624393178645585
2271,东方雨虹,2020-06-30,629,增持,295458866,11996003725.58,88385681,42.683305904625,0.20829616413916135,0.08537200269973345,0.3141304347826087,0.19825415501728047,-0.011010184420589006,0.002914470257433051
895,双汇发展,2020-06-30,626,增持,180947529,8339871611.61,67768120,59.8767219220945,0.2455516014234875,0.1226274399840596,0.18575511101340944,0.0698788312480812,-0.023181903159469094,-0.009257248481447038
