股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
2802,洪汇新材,2016-06-30,1013,新进,1574638,23745541.0400002,1574638,1.45799516,,,,,,
603958,哈森股份,2016-06-30,982,新进,2080450,30166525.0,2080450,0.956055730000013,,,,,,
2799,环球印务,2016-06-30,973,新进,1012376,44180088.6400003,1012376,1.01129599999999,,,,,,
603016,新宏泰,2016-06-30,962,新进,1443086,12251800.1400002,1443086,0.01151994,,,,,,
2805,丰元股份,2016-06-30,959,新进,914748,5305538.39999991,914748,0.00939287,,,,,,
300520,科大国创,2016-06-30,950,新进,843772,8479908.5999999,843772,0.01069129,,,,,,
601611,中国核建,2016-06-30,941,新进,20529183,429409332.239997,20529183,0.780391290000003,,,,,,
603131,上海沪工,2016-06-30,930,新进,1129319,68549663.3000007,1129319,1.12805600000001,,,,,,
603909,合诚股份,2016-06-30,930,新进,976842,17954355.9599999,976842,0.975746999999986,,,,,,
300518,盛讯达,2016-06-30,928,新进,1079804,50588817.4000006,1079804,1.15405487000001,,,,,,
300515,三德科技,2016-06-30,890,新进,1161295,54429896.6500002,1161295,1.159941,,,,,,
601127,小康股份,2016-06-30,888,新进,6067631,144834351.969999,6067631,0.678563650000008,,,,,,
601966,玲珑轮胎,2016-06-30,867,新进,7457057,96792599.8600004,7457057,0.00587308,,,,,,
603737,三棵树,2016-06-30,545,新进,721931,83801750.479999,721931,0.721930999999999,,,,,,
300516,久之洋,2016-06-30,544,新进,684900,119973932.999999,684900,0.57075004,,,,,,
858,五粮液,2016-06-30,409,增持,283354440,9217519933.19999,78827102,38.5411078884721,0.16293155663234388,-0.27302402005395,0.028526970954356697,0.06545817571923931,0.06099436186570977,-0.14465174743168108
600519,贵州茅台,2016-06-30,389,增持,43943739,12828056288.88,12639621,40.3768635168063,0.17779112545986941,-0.25816445122642445,-0.06559571619812578,-0.028664511433243153,0.11653695158068748,-0.08910915771670337
300017,网宿科技,2016-06-30,346,增持,143387872,9621289568.76,50664206,54.6399944971977,-0.1361445783132531,-0.572100154999547,0.306834030683403,0.34376523544828563,0.43164693218514555,0.2260008228877547
600887,伊利股份,2016-06-30,337,增持,669981668,11168594405.56,312720903,87.5329545353238,0.10152740341419578,-0.33442817327209806,-0.05420711974110032,-0.017275914976217693,0.14273356401384085,-0.06291254528355
333,美的集团,2016-06-30,321,增持,314401812,7457610980.64,222867231,243.478725269961,0.3761140819964348,-0.059841494689859054,0.07711918419375392,0.11405038895863655,0.11686746987951792,-0.08877863941787294
568,泸州老窖,2016-06-30,297,增持,175533617,5213348424.9,109158067,164.455235399179,0.15186615186615185,-0.284089424820142,-0.06725958866036673,-0.030328383895484104,0.2999396499698249,0.09429354067243406
651,格力电器,2016-06-30,274,增持,334860442,7149621197.86,127948928,61.8375099222366,0.33830382106244167,-0.0976517556238522,0.06548431105047743,0.10241551581536006,0.10078023407022099,-0.10486587522716986
2236,大华股份,2016-06-30,268,增持,268539820,3517871642.0,188997426,237.605906103354,-0.206735266604303,-0.6426908432905969,0.1600467289719625,0.19697793373684513,0.433502538071066,0.22785642877367512
601318,中国平安,2016-06-30,266,减持,410195276,13142656643.04,-13087893,-3.09199466421496,0.8005479452054794,0.3645923685191856,-0.10929281122150784,-0.07236160645662522,0.18004115226337436,-0.025604957034016496
300144,宋城演艺,2016-06-30,261,增持,185167414,4612520282.74,36691224,24.7118571671323,0.12271973466003305,-0.3132358420262608,0.0,0.036931204764882625,0.9098966026587888,0.704250493361398
1,平安银行,2016-06-30,256,增持,489122546,4255366150.2,212319738,76.7043295312235,0.5567484662576688,0.12079288957137496,-0.12890625000000003,-0.0919750452351174,0.15843857634902397,-0.04720753294836688
2299,圣农发展,2016-06-30,253,增持,178969797,4635317742.3,56970220,46.6970635480154,-0.14526484751203855,-0.5812204241983324,0.16150234741784025,0.19843355218272288,0.23669123669123657,0.031045127393845712
