股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
601318,中国平安,2015-09-30,198,增持,607406700,18137164062.0,238818313,64.7926851260238,-0.2537187763120966,0.019820681793859818,0.04631578947368422,-0.016571806842684576,0.07929515418502202,0.00020584482648342006
601166,兴业银行,2015-09-30,187,减持,1038675349,15123113081.44,-149441683,-12.578027161889901,-0.14131218457101652,0.1322272735349399,0.019591836734693894,-0.043295759581674906,0.1342443729903537,0.05515506363181509
600016,民生银行,2015-09-30,156,减持,1475052623,12464194664.35,-480898198,-24.586415611111104,-0.12480974124809745,0.14872971685785896,-0.005102040816326573,-0.06798963713269537,0.10309278350515458,0.02400347414661598
600036,招商银行,2015-09-30,150,减持,777343525,13813394439.25,-324251090,-29.434701802713498,0.005992010652463373,0.2795314687584198,-0.014867485455720777,-0.07775508177208958,0.02645502645502648,-0.05263428290351212
600000,浦发银行,2015-09-30,149,减持,761833815,12669296343.45,-13593517,-1.7530355765174401,-0.010721247563352772,0.2628182105426036,-0.02436647173489279,-0.08725406805126158,0.1396984924623116,0.060609183103773015
2,万科A,2015-09-30,146,减持,487648589,6207766537.97,-191772720,-28.225891278308396,-0.07543859649122818,0.19810086161472823,0.03190519598906104,-0.030982400327307758,0.7950310559006212,0.7159417465420825
300017,网宿科技,2015-09-30,143,增持,113969785,6007347367.35,5969825,5.527617788006589,0.13097576948264572,0.40451522758860214,0.10340972610396858,0.04052212978759978,0.03414381789963788,-0.04494549145890072
600276,恒瑞医药,2015-09-30,115,减持,110259593,5092890600.67,-18313327,-14.243533552788598,0.03292682926829285,0.3064662873742493,0.10677382319173359,0.043886226875364795,-0.05482340537691087,-0.13391271473544947
601398,工商银行,2015-09-30,113,减持,1049707251,4534735324.32,-238069042,-18.4868321690715,-0.1319796954314721,0.14155976267448434,0.03735632183908043,-0.025531274477288368,0.01111111111111112,-0.06797819824742748
2236,大华股份,2015-09-30,112,增持,118460601,4005152919.81,24534097,26.1205261083709,0.025058731401722812,0.29859818950767925,-0.02593659942363121,-0.08882419574,0.09151785714285718,0.01242854778431858
601328,交通银行,2015-09-30,107,减持,964732103,5865571186.24,-270678838,-21.910024350351,-0.25,0.023539458105956423,0.024844720496894433,-0.03804287581947437,0.024439918533604908,-0.05464939082493369
300070,碧水源,2015-09-30,96,增持,115383982,5040189390.18,13864412,13.656886056550501,-0.07834833245103232,0.1951911256549241,0.0,-0.0628875963163688,0.19471568064330846,0.11562637128476987
600271,航天信息,2015-09-30,90,减持,94647076,5081601510.44,-17937770,-15.932668238494502,-0.17356740642596893,0.09997205167998749,-0.0030686612965094688,-0.06595625761287827,0.0,-0.0790893093585386
600519,贵州茅台,2015-09-30,88,增持,27665503,5265021875.93,1298853,4.92612068654911,-0.1644939559137236,0.10904550219223283,0.0758867945026889,0.012999198186320102,0.01987521384723754,-0.05921409551130106
600446,金证股份,2015-09-30,84,增持,127615511,3247024432.56,75026479,142.66563986193898,-0.15452706120384418,0.11901239690211224,0.33113969488483397,0.26825209856846516,0.12561797752808995,0.046528668169551354
858,五粮液,2015-09-30,83,减持,118033521,2656574166.15,-91106495,-43.5624404848472,-0.17008486562942016,0.10345459247653627,0.0,-0.0628875963163688,0.10554089709762543,0.026451587739086832
600030,中信证券,2015-09-30,81,减持,396119077,5379297065.66,-638484383,-61.7129564789973,-0.48286077020736345,-0.20932131210140703,0.08345978755690438,0.02057219124053558,0.26661901358112927,0.1875297042225907
601766,中国中车,2015-09-30,81,增持,248087793,3217698675.21,4733743,1.94520822645031,-0.2874692874692875,-0.013929829363331092,0.019736842105263174,-0.04315075421110562,-0.047231270358306196,-0.1263205797168448
600887,伊利股份,2015-09-30,80,减持,458556102,7052592848.76,-132784387,-22.454810632796,-0.16852540272614625,0.10501405537981018,0.0,-0.0628875963163688,0.07928197456993273,0.00019266521139413295
2183,怡亚通,2015-09-30,78,减持,101309880,6237381037.32,-8564302,-7.79464460540876,0.0,0.2735394581059564,-0.38783592644978787,-0.4507235227661567,0.09121621621621624,0.012126906857677644
24,招商地产,2015-09-30,77,减持,99950471,2847588918.79,-165839290,-62.3949129477565,-0.09870294210692822,0.17483651599902822,0.1308219178082193,0.06793432149185051,,
2415,海康威视,2015-09-30,76,减持,108341308,3529759814.64,-26084636,-19.4044655546551,-0.2645739910313902,0.008965467074566247,0.018248175182481754,-0.04463942113388704,0.022512708787218626,-0.05657660057131997
2450,*ST康得,2015-09-30,71,减持,121472647,3679406477.63,-3525010,-2.82006085922075,0.0013351134846461665,0.2748745715906026,0.1244444444444445,0.0615568481280757,0.10520361990950224,0.026114310550963638
2594,比亚迪,2015-09-30,70,减持,39497612,2370251696.12,-23500623,-37.3036212839931,0.0890778044723711,0.3626172625783275,0.06274193548387098,-0.0001456608324978126,0.0,-0.0790893093585386
300104,乐视退,2015-09-30,70,减持,76272240,3117512736.0,-85844035,-52.9521388275175,-0.2476050110537951,0.02593444705216133,0.12682696841112673,0.06393937209475793,0.26594827586206904,0.18685896650353045
1,平安银行,2015-09-30,67,减持,234006468,2454727849.32,-317830100,-57.5949689510246,-0.26864330637915546,0.004896151726800968,0.047562425683709914,-0.015325170632658883,0.0732265446224257,-0.005862764736112899
300207,欣旺达,2015-09-30,65,增持,103914590,2595786458.2,29545176,39.7275901622675,0.03181427343078239,0.30535373153673884,0.10751818916734035,0.044630592850971554,0.0283370618941088,-0.0507522474644298
300059,东方财富,2015-09-30,64,减持,97242227,3498775327.46,-136841547,-58.4583649954311,-0.4198055893074119,-0.14626613120145548,0.4095427435387673,0.3466551472223985,0.05571847507331377,-0.02337083428522483
651,格力电器,2015-09-30,64,增持,137608406,2226504009.08,20969796,17.9784344137846,-0.46620801295022263,-0.1926685548442662,0.020202020202020284,-0.04268557611434851,0.3082865168539325,0.2291972074953939
963,华东医药,2015-09-30,64,减持,56770185,3965397422.25,-3646663,-6.03583788416105,-0.02315562735595044,0.250383830750006,0.05746509129967778,-0.005422505016691018,0.09342915811088297,0.01433984875234437
600837,海通证券,2015-09-30,63,减持,276840389,3529714959.75,-370030840,-57.2031686386843,-0.3996881496881496,-0.12614869158219316,0.08649959579628136,0.023611999479912563,0.10689916603487493,0.027809856676336328
300136,信维通信,2015-09-30,63,增持,110365104,3064838938.08,25578505,30.168098852508503,0.1201298701298701,0.3936693282358265,-0.046306504961411234,-0.10919410127778004,0.12499999999999997,0.045910690641461374
333,美的集团,2015-09-30,57,减持,68900436,1738358000.28,-84786739,-55.168389294682505,-0.3179055633473586,-0.044366105241402165,0.05678851174934732,-0.006099084567021476,0.2081249999999999,0.1290356906414613
2292,奥飞娱乐,2015-09-30,57,减持,81780377,2392893831.02,-50910405,-38.3677028898662,-0.22679045092838207,0.04674900717757435,0.1197724991635998,0.05688490284723101,0.6454015544041452,0.5663122450456065
2572,索菲亚,2015-09-30,56,增持,81042367,3105543503.44,1390586,1.74583164687805,0.031578947368421,0.3051184054743774,0.018151815181518254,-0.04473578113485054,0.07347379794705561,-0.00561551141148299
601988,中国银行,2015-09-30,55,减持,820585009,3052576233.48,-626870672,-43.308453600936204,-0.20329670329670335,0.07024275480925307,0.023648648648648594,-0.0392389476677202,0.03973509933774838,-0.03935421002079022
600703,三安光电,2015-09-30,54,减持,86142371,1699588979.83,-77986665,-47.515459117179006,-0.3860759493670886,-0.11253649126113219,0.1296144380639869,0.0667268417476181,0.07253886010362698,-0.0065504492549116194
601021,春秋航空,2015-09-30,54,减持,33333532,3740022290.4,-12758981,-27.6812440232972,-0.11013645224171541,0.163403005864241,0.08297413793103443,0.020086541614665637,0.013013351360486666,-0.06607595799805194
600028,中国石化,2015-09-30,54,减持,283878836,1345585682.64,-173472648,-37.9298316653106,-0.3093385214007782,-0.0357990632948218,0.008042895442359197,-0.0548447008740096,-0.0053475935828877046,-0.0844369029414263
300027,华谊兄弟,2015-09-30,50,减持,47584544,1511501511.68,-31255393,-39.6441120951175,0.0699071545603496,0.34344661266630605,-0.06789178152118419,-0.130779377837553,0.16648044692737435,0.08739113756883575
300144,宋城演艺,2015-09-30,50,增持,159295714,3596897222.12,86729342,119.5172634509,-0.28919860627177696,-0.015659148165820536,0.009360374414976539,-0.05352722190139226,0.26746031746031756,0.18837100810177898
601288,农业银行,2015-09-30,49,增持,1498460383,4540334960.49,195245220,14.981810029784,-0.135036496350365,0.13850296175559143,0.016597510373443997,-0.0462900859429248,0.028571428571428505,-0.050517880787110093
601169,北京银行,2015-09-30,49,减持,374110069,3221087694.09,-224509715,-37.5045598225668,-0.19102990033222583,0.08250955777373059,-0.002012072434607603,-0.0648996687509764,0.21169354838709675,0.13260423902855817
600804,鹏博士,2015-09-30,49,增持,116210639,2502015057.67,27914795,31.615072392308697,-0.24456521739130432,0.0289742407146521,0.15136132902630353,0.08847373270993474,-0.029727497935590375,-0.10881680729412897
600654,ST中安,2015-09-30,48,减持,50721060,1174039210.68,-9236111,-15.404514332405698,0.0,0.2735394581059564,0.0,-0.0628875963163688,-0.06692657569850559,-0.1460158850570442
600900,长江电力,2015-09-30,47,减持,52951424,462943616.27,-66840431,-55.797141633711206,0.0,0.2735394581059564,0.0,-0.0628875963163688,-0.05560235888795269,-0.1346916682464913
600066,宇通客车,2015-09-30,47,减持,97042122,1824391893.6,-45992504,-32.1548042499863,-0.061329890251775404,0.21220956785418102,0.10567514677103713,0.04278755045466834,0.030696576151121577,-0.04839273320741702
300367,ST网力,2015-09-30,47,减持,51016781,2875815944.97,-555113,-1.07638668457668,-0.044991001799640176,0.22854845630631626,0.07595693779904304,0.013069341482674246,0.23305084745762722,0.15396153809908864
958,东方能源,2015-09-30,47,减持,102251073,2699428327.2,-1467628,-1.4150080803653702,-0.13486176668914363,0.1386776914168128,-0.025563909774436077,-0.08845150609080488,-0.022870662460567757,-0.10195997181910635
2024,苏宁易购,2015-09-30,46,减持,66452354,805402530.48,-83332443,-55.634780477754404,-0.19379310344827588,0.07974635465768054,0.2776872964169381,0.2147997001005693,-0.12983606557377053,-0.20892537493230912
2024,苏宁易购,2015-09-30,46,减持,66452354,805402530.48,-83332443,-55.634780477754404,-0.19379310344827588,0.07974635465768054,0.2776872964169381,0.2147997001005693,-0.12983606557377053,-0.20892537493230912
2030,达安基因,2015-09-30,46,减持,79187596,3081205915.96,-51385237,-39.3536969516469,-0.00244200244200239,0.27109745566395405,0.02600979192166467,-0.03687780439470413,-0.018221124150710418,-0.09731043350924902
600645,中源协和,2015-09-30,46,减持,27492945,1850621431.08,-16019063,-36.815269476876395,0.0,0.2735394581059564,-0.3100579783211495,-0.3729455746375183,0.22660377358490574,0.14751446422636716
2475,立讯精密,2015-09-30,45,减持,82543735,2436743017.19,-50055850,-37.749627949438896,-0.10318664643399085,0.1703528116719656,0.050736497545008113,-0.012151098771360683,-0.0031645569620253893,-0.08225386632056399
601888,中国中免,2015-09-30,45,减持,30414203,1590054532.84,-14637001,-32.4896999423145,-0.20503826530612243,0.068501192799834,-0.044271844660194196,-0.10715944097656299,0.18469765528589066,0.10560834592735206
625,长安汽车,2015-09-30,45,减持,98593777,1455244148.52,-135139239,-57.8177791536306,-0.29884424876169513,-0.025304790655738707,-0.05206847360912985,-0.11495606992549864,0.1177370030581039,0.038647693699565305
2400,省广集团,2015-09-30,44,减持,95152687,1737488064.62,-65114106,-40.628569887213004,-0.2595419847328244,0.013997473373132008,0.16696750902527072,0.10407991270890192,0.17989002356637857,0.10080071420783997
538,云南白药,2015-09-30,42,减持,33495880,2143736320.0,-7044998,-17.3775170828811,-0.2418767871068365,0.03166267099911993,0.012704174228675189,-0.05018342208769361,0.11127499180596524,0.032185682447426645
600048,保利地产,2015-09-30,42,减持,128936189,1030200150.11,-344488597,-72.76522209802509,-0.28633405639913234,-0.012794598293175918,0.04512372634643371,-0.017763869969935085,0.26271186440677957,0.183622555048241
300244,迪安诊断,2015-09-30,42,减持,33503200,2321436728.0,-20141955,-37.546643308235396,-0.17119270041277432,0.1023467576931821,0.0910447761194029,0.028157179803034102,-0.0924528301886793,-0.1715421395472179
300274,阳光电源,2015-09-30,42,减持,55007194,1290468771.24,-42889175,-43.810792410492795,-0.21131137352392793,0.0622280845820285,0.08327081770442607,0.020383221388057274,0.0418994413407821,-0.0371898680177565
2230,科大讯飞,2015-09-30,40,减持,49423380,1324546584.0,-52602700,-51.5580918133873,-0.2255936675461741,0.04794579055978232,0.3291824580400651,0.26629486172369626,0.058748943364328,-0.020340365994210595
300145,中金环境,2015-09-30,40,减持,28823095,982642006.23,-16878430,-36.9318748116173,-0.21361815754339125,0.05992130056256517,0.1952461799660442,0.1323585836496754,0.15982404692082108,0.08073473756228249
300285,国瓷材料,2015-09-30,40,增持,55123719,1708835289.0,5900890,11.9881163270807,-0.135089209855565,0.13845024825039143,0.0542340627973359,-0.008653533519032898,0.4257703081232491,0.34668099876471054
2466,天齐锂业,2015-09-30,39,减持,31889518,2023071021.92,-12699553,-28.4813132796599,0.04215851602023609,0.3156979741261925,0.2296353762606671,0.1667477799442983,0.7579214195183777,0.678832110159839
2152,广电运通,2015-09-30,39,减持,59586081,1555196714.1,-23883764,-28.613643645798103,-0.1968680089485459,0.07667144915741053,0.025022341376228878,-0.03786525494013992,0.1385701676963813,0.05948085833784271
600978,*ST宜生,2015-09-30,38,减持,41323181,792351883.64,-14544508,-26.0338457887528,0.0,0.2735394581059564,0.0,-0.0628875963163688,0.0,-0.0790893093585386
630,铜陵有色,2015-09-30,37,增持,328350860,1017721999.4,131961816,67.19408237457479,0.0,0.2735394581059564,0.16207951070336385,0.09919191438699505,-0.032876712328767155,-0.11196602168730575
600867,通化东宝,2015-09-30,37,增持,100530080,2252879092.8,10674014,11.879013265504,0.019023986765922284,0.2925634448718787,0.10047095761381471,0.03758336129744591,0.07324147933285001,-0.0058478300256885885
300168,万达信息,2015-09-30,37,减持,89434382,2723242603.9,-123323962,-57.96433628943829,-0.38969696969696965,-0.11615751159101323,0.0,-0.0628875963163688,0.14564713670969873,0.06655782735116013
600418,江淮汽车,2015-09-30,37,增持,110720307,1470365676.96,46319712,71.9243541150513,-0.03945371775417296,0.23408574035178348,0.14831460674157307,0.08542701042520427,-0.03591160220994472,-0.11500091156848333
300463,迈克生物,2015-09-30,37,增持,20021391,1628740157.85,9346758,87.56046226600951,-0.04294478527607366,0.23059467282988277,0.2101633393829402,0.14727574306657143,0.1928886091881685,0.1137992998296299
2353,杰瑞股份,2015-09-30,36,减持,14262888,437341679.18,-10963655,-43.460790485640494,-0.09951624049758105,0.17402321760837536,-0.2748720864127345,-0.3377596827291033,0.011168727562824138,-0.06792058179571446
802,北京文化,2015-09-30,36,减持,59803413,1369498157.7,-22811392,-27.611748281679102,-0.2342158859470469,0.039323572158909526,0.12848432055749126,0.06559672424112246,0.34613876911015296,0.26704945975161437
2714,牧原股份,2015-09-30,36,减持,50872542,2263828119.0,-10054851,-16.5030054707905,-0.2556634304207119,0.017876027685244544,0.07044198895027622,0.00755439263390742,-0.044736842105263144,-0.12382615146380174
600559,老白干酒,2015-09-30,35,减持,21805076,1284755077.92,-1158840,-5.046351850442231,-0.27719298245614044,-0.003653524350184012,0.012568735271013366,-0.050318861045355434,-0.00860046911649722,-0.08768977847503581
600682,南京新百,2015-09-30,35,减持,38552862,1001691850.14,-17441449,-31.148609007797198,0.0,0.2735394581059564,0.0,-0.0628875963163688,0.0,-0.0790893093585386
601989,中国重工,2015-09-30,35,减持,633807495,6344413024.95,-209290087,-24.823945824102697,-0.28857142857142853,-0.015031970465472111,0.063768115942029,0.0008805196256602005,-0.12186046511627911,-0.2009497744748177
2020,京新药业,2015-09-30,34,增持,50272331,1332216771.5,4384612,9.55508814896639,-0.020900321543408342,0.2526391365625481,0.07710651828298892,0.014218921966620127,0.1569069069069069,0.0778175975483683
300166,东方国信,2015-09-30,34,减持,107145405,3155432177.25,-39891175,-27.1301025907975,-0.1821029082774049,0.09143654982855151,0.10738255033557037,0.044494954019201574,0.04148365056124946,-0.03760565879728914
2739,万达电影,2015-09-30,34,增持,28938548,2357575622.2,6815416,30.806741107000605,-0.33167701863354043,-0.05813756052758401,0.17732342007434956,0.11443582375798077,0.2920225624496375,0.2129332530910989
917,电广传媒,2015-09-30,33,减持,46140520,1563715098.69,-45020739,-49.385824081258,0.0,0.2735394581059564,0.0,-0.0628875963163688,-0.3684582743988685,-0.4475475837574071
300182,捷成股份,2015-09-30,33,减持,39127858,1702453101.58,-8208237,-17.3403340516365,-0.14892032762472077,0.12461913048123566,0.009764035801464687,-0.053123560514904106,0.28962655601659737,0.21053724665805879
423,东阿阿胶,2015-09-30,33,减持,20034331,835030916.08,-17807742,-47.0580509688251,-0.20842801074158226,0.06511144736437416,0.08131703666749807,0.01842944035112927,0.12901723334885887,0.04992792399032027
601601,中国太保,2015-09-30,33,减持,109716123,2434600769.37,-98793998,-47.3809125073598,-0.23703112529928164,0.03650833280667479,0.018705035971222878,-0.04418256034514592,0.17621980104216006,0.09713049168362146
2202,金风科技,2015-09-30,32,减持,106717581,1441754519.31,-67398999,-38.7091217849558,-0.300081103000811,-0.026541644894854555,0.11086474501108648,0.04797714869471768,0.47662601626016254,0.39753670690162396
2573,清新环境,2015-09-30,32,增持,40174844,708282499.72,10220128,34.1185942140129,-0.13166144200626956,0.14187801609968687,0.18028985507246373,0.11740225875609493,0.08320802005012533,0.00411871069158673
2179,中航光电,2015-09-30,31,减持,35497366,1257316703.72,-24191775,-40.52960822471879,0.09379968203497613,0.36733914014093255,0.07534883720930237,0.012461240892933573,-0.008826125330979668,-0.08791543468951826
