股票代码,股票简称,时间,持有基金家数,持股变化,持股总数,持股市值,持股变动数值,持股变动比例%,过去一季收益率,相对沪深300指数的收益率1,未来一个月,相对沪深300指数的收益率2,两到三月,相对沪深300指数的收益率3
601860,紫金银行,2018-12-31,1162,新进,17436552,54750773.2799991,17436552,0.00267202,,,,,0.8294736842105263,0.6290198334542633
603185,上机数控,2018-12-31,1107,新进,1466559,72008046.9000001,1466559,1.16393539000002,,,-0.0375042618479372,-0.09867619355651536,0.023016997167138887,-0.17743685358912406
601318,中国平安,2018-12-31,1091,增持,803483154,45075429630.17,14100820,1.7863105611380499,-0.16015748031496066,-0.055768446652018494,0.12389712783930906,0.0627251961307309,0.2142147117296224,0.013760860973359434
2,万科A,2018-12-31,998,增持,738350381,17587506075.42,369876894,100.38087055093901,0.038081805359661436,0.1424708390226036,0.16432775011317333,0.10315581840459516,0.0911877394636015,-0.10926611129266146
600048,保利地产,2018-12-31,998,增持,1691359818,19941132254.22,760550241,81.70846753116291,0.013220018885741319,0.11760905254868348,0.09737827715355814,0.03620634544497997,0.09838846480067856,-0.1020653859555844
600519,贵州茅台,2018-12-31,918,减持,48986687,28902635196.87,-2783193,-5.37608547672894,-0.17527947993054258,-0.07089044626760041,0.1305247921365336,0.06935286042795542,0.2251598079358999,0.024705957179636945
600036,招商银行,2018-12-31,802,增持,879023195,22151384089.52,55808575,6.7793469217055495,-0.15151515151515152,-0.047126117852209354,0.1611952861952861,0.10002335448670795,0.16129032258064513,-0.03916352817561783
651,格力电器,2018-12-31,771,增持,428678087,15299520925.03,4821582,1.13755054909444,-0.07887402452619859,0.02551500913674358,0.14548148148148138,0.08430954977290321,0.1300688599846978,-0.07038499077156515
600030,中信证券,2018-12-31,761,增持,821392199,13145915230.53,363451512,79.36650363631041,-0.02020202020202022,0.08418701346092194,0.14046391752577317,0.079291985817195,0.33222407099278967,0.1317702202365267
600887,伊利股份,2018-12-31,740,增持,858745976,19648107930.88,91134436,11.8724682018199,-0.08498106857383254,0.01940796508910962,0.05169258920402557,-0.009479342504552596,0.1931867184131091,-0.007267132343153848
600276,恒瑞医药,2018-12-31,740,增持,226470619,11946325152.25,78789667,53.3512724105408,-0.14922933208780945,-0.04484029842486728,0.10812279271936964,0.046950861010791475,0.313768115942029,0.11331426518576607
601186,中国铁建,2018-12-31,683,增持,932161682,10132597483.34,833508932,844.8917359120751,-0.007633587786259549,0.09675544587668261,-0.07389635316698652,-0.1350682848755647,0.13505154639175262,-0.06540230436451033
601688,华泰证券,2018-12-31,667,增持,533296147,8639443053.4,332477244,165.560731103087,0.06856754921928036,0.17295658288222254,0.18170266836086413,0.12053073665228596,0.15859499733901014,-0.04185885341725282
601398,工商银行,2018-12-31,621,增持,2394944458,12669256182.82,1152970506,92.8337107346998,-0.06042884990253404,0.043960183760408125,0.06625258799171849,0.00508065628314032,-0.019342359767891615,-0.21979621052415457
333,美的集团,2018-12-31,617,增持,384811666,14184158008.76,51197715,15.3463950912532,-0.08553492021972263,0.018854113443219536,0.1700198356474922,0.10884790393891404,0.09864511528405036,-0.1018087354722126
600585,海螺水泥,2018-12-31,615,增持,209819949,6143528106.72,102482845,95.4775573225825,-0.1777575205104831,-0.07336848684754094,0.1081979320531759,0.04702600034459774,0.17203586848223182,-0.02841798227403114
300059,东方财富,2018-12-31,603,增持,743159060,8992224626.0,425325961,133.820537363228,0.10993377483443721,0.2143228084973794,0.06324582338902139,0.002073891680443224,0.4911111111111111,0.2906572603548482
2415,海康威视,2018-12-31,603,增持,556646528,14339214561.28,271364250,95.1213134942788,-0.06664127951256664,0.037747754150375526,0.16327361563517923,0.10210168392660106,0.1558711465188776,-0.04458270423738536
601888,中国中免,2018-12-31,599,增持,143132146,8616555189.2,55876577,64.0378346509894,-0.09986402779876113,0.004525005864181031,-0.09964947421131697,-0.16082140591989513,0.2787610619469026,0.07830721119063963
63,中兴通讯,2018-12-31,584,增持,330355496,6471664166.64,245582243,289.69307453613897,0.1733895243829018,0.27777855804584395,0.02564102564102564,-0.03553090606755253,0.44455494778717064,0.24410109703090768
601288,农业银行,2018-12-31,562,增持,2788272742,10037781871.2,420808401,17.7746457977168,-0.05491329479768785,0.04947573886525432,0.03048780487804881,-0.030684126830529356,0.0,-0.20045385075626296
661,长春高新,2018-12-31,560,增持,54321459,9506255325.0,8771701,19.2574041776468,-0.24239262736915315,-0.138003593706211,0.056024646280237296,-0.005147285428340871,0.7043515819026024,0.5038977311463394
601601,中国太保,2018-12-31,551,增持,350078949,9938438520.07,75410983,27.4553250960471,-0.16989381636477216,-0.06550478270183,0.08308270676691719,0.02191077505833902,0.09761986892031742,-0.10283398183594554
601166,兴业银行,2018-12-31,536,增持,775446321,11585168035.74,240272192,44.896077553106096,-0.0464632454923717,0.057925788170570466,0.09738372093023255,0.036211789221654384,0.09993425378040759,-0.10051959697585537
600271,航天信息,2018-12-31,525,增持,249237391,5705043879.99,139267415,126.641307078216,-0.15413964135826017,-0.049750607695318,0.05647691618108479,-0.004695015527493379,0.14563928873835721,-0.054814562017905744
600104,上汽集团,2018-12-31,524,增持,313413040,8358725776.799991,152442729,94.7023883180545,-0.17431506849315068,-0.06992603483020851,0.008385744234800808,-0.05278618747377736,-0.03044014808720685,-0.2308939988434698
600900,长江电力,2018-12-31,517,增持,365063508,5797208507.04,275283433,306.619740515922,-0.014046822742474855,0.0903422109204673,0.04024556616643928,-0.020926365542138885,0.024198822759973905,-0.17625502799628906
600028,中国石化,2018-12-31,514,增持,1519039700,7671150485.0,834967435,122.05836688906,-0.26699834162520736,-0.1626093079622652,0.12331838565022418,0.062146453941646015,0.0019960079840318935,-0.19845784277223105
603629,利通电子,2018-12-31,513,新进,526680,20387782.800000302,526680,0.526680000000006,,,-0.1285361164515242,-0.1897080481601024,0.24843161856963608,0.04797776781337312
601766,中国中车,2018-12-31,510,增持,1060745341,9567922975.82001,1016773776,2312.34384311771,0.06027060270602686,0.16465963636896902,-0.048951048951048945,-0.11012298065962711,0.05710814094775198,-0.14334570980851097
2304,洋河股份,2018-12-31,510,增持,92480715,8759773324.8,26419276,39.9919777708748,-0.23983050847457624,-0.13544147481163407,-0.01105094485578517,-0.07222287656436334,0.3659588586595886,0.16550500790332565
601668,中国建筑,2018-12-31,506,增持,1191869142,6793654109.4,806280481,209.10378404514302,0.06799999999999998,0.17238903366294214,0.07909604519774027,0.017924113489162105,-0.010362694300518067,-0.21081654505678102
300498,温氏股份,2018-12-31,493,增持,387861397,10154211373.46,192476207,98.51115481168249,0.14527981910684004,0.2496688527697822,0.06521739130434785,0.004045459595769685,0.4573283858998146,0.25687453514355163
1979,招商蛇口,2018-12-31,489,增持,325353649,5644885810.15,211290191,185.239159591322,-0.04014379868184552,0.06424523498109665,0.11396368190356909,0.052791750194990925,0.1876046901172529,-0.012849160639010065
600570,恒生电子,2018-12-31,487,增持,97980365,5093019372.7,63458865,183.824182031488,-0.0351265822784811,0.06926245138446106,0.20520421607378142,0.14403228436520327,0.3921409214092141,0.19168707065295112
600406,国电南瑞,2018-12-31,485,增持,295306304,5472025813.12,183769377,164.761018563834,0.05411764705882363,0.1585066807217658,0.03290574456218627,-0.028266187146391897,0.10503519220357344,-0.09541865855268952
2475,立讯精密,2018-12-31,484,增持,617448397,8679014461.82001,171300834,38.3955552391978,-0.056947608200455586,0.04744142546248658,0.16144578313253008,0.10027385142395191,0.4908163265306121,0.29036247577434915
601336,新华保险,2018-12-31,471,增持,145255467,6087622926.08,46201056,46.642098553289095,-0.13800424628450106,-0.03361521262155889,-0.004917629702483473,-0.06608956141106163,0.2606253053248657,0.06017145456860276
895,双汇发展,2018-12-31,465,增持,201072678,4743304474.02,95027656,89.61067121095041,-0.04179233089185706,0.0625967027710851,0.048487544483985755,-0.012684387224592412,0.03087986463620983,-0.16957398612005312
601939,建设银行,2018-12-31,465,增持,803185503,5116291654.11,241927381,43.10447751524921,-0.09472049689440998,0.009668536768532188,0.10977701543739274,0.04860508372881457,-0.02153846153846149,-0.22199231229472444
